token1,token2,lemma1,lemma2,label
takeover,restructuring,takeover,restructuring,BEFORE
fund,acquisition,fund,acquisition,SIMULTANEOUS
said,said,say,say,IDENTITY
making,bid,make,bid,IDENTITY
bought,purchase,buy,purchase,IS_INCLUDED
buy,opened,buy,open,IBEFORE
retained,retained,retain,retain,SIMULTANEOUS
act,assisting,act,assist,INCLUDES
loss,said,loss,say,IS_INCLUDED
loss,charges,loss,charge,INCLUDES
loss,loss,loss,loss,IDENTITY
said,reported,say,report,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
acquire,acquired,acquire,acquire,IDENTITY
said,said,say,say,SIMULTANEOUS
said,said,say,say,IDENTITY
began,closed,begin,close,BEFORE
said,said,say,say,IDENTITY
said,adopted,say,adopt,AFTER
sold,moving,sell,move,SIMULTANEOUS
surfaced,sold,surface,sell,BEGINS
moves,allow,move,allow,IDENTITY
allow,focus,allow,focus,BEFORE
moves,moves,move,move,SIMULTANEOUS
boost,carry,boost,carry,AFTER
moves,carry,move,carry,BEFORE
moves,boost,move,boost,BEFORE
had,profit,have,profit,IDENTITY
plans,plans,plan,plan,SIMULTANEOUS
restructuring,restructuring,restructuring,restructuring,IDENTITY
spin,spinoff,spin,spinoff,IDENTITY
spin,restructuring,spin,restructuring,IS_INCLUDED
announced,said,announce,say,BEFORE
announced,rose,announce,rise,BEFORE
rejected,offer,reject,offer,AFTER
rejected,saying,reject,say,SIMULTANEOUS
agreement,agreement,agreement,agreement,IDENTITY
suit,seeking,suit,seek,BEGINS
offer,agreement,offer,agreement,AFTER
offer,violates,offer,violate,IBEFORE
lawsuit,alleging,lawsuit,allege,INCLUDES
violates,agreement,violate,agreement,AFTER
lawsuit,block,lawsuit,block,BEGINS
lawsuit,offer,lawsuit,offer,AFTER
offer,offer,offer,offer,IDENTITY
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
agreement,agreement,agreement,agreement,BEFORE
acquisition,agreement,acquisition,agreement,AFTER
acquisition,acquisition,acquisition,acquisition,IDENTITY
said,said,say,say,IDENTITY
close,trading,close,trading,ENDS
soared,trading,soar,trading,IS_INCLUDED
soared,close,soar,close,ENDED_BY
soared,announcement,soar,announcement,AFTER
acquisition,transaction,acquisition,transaction,IDENTITY
said,estimated,say,estimate,INCLUDES
amended,reducing,amend,reduce,AFTER
said,said,say,say,IDENTITY
announced,closed,announce,close,AFTER
slumped,closing,slump,close,ENDED_BY
fluctuated,rising,fluctuate,rise,INCLUDES
filed,disclosed,file,disclose,AFTER
saying,said,say,say,IDENTITY
responded,saying,respond,say,IDENTITY
responded,strengthening,respond,strengthen,IDENTITY
said,responded,say,respond,IBEFORE
placed,placed,place,place,SIMULTANEOUS
lowered,placed,lower,place,SIMULTANEOUS
caused,write,cause,write,BEFORE
caused,revise,cause,revise,BEFORE
said,said,say,say,IDENTITY
loss,loss,loss,loss,IDENTITY
said,reported,say,report,SIMULTANEOUS
said,identify,say,identify,IS_INCLUDED
developing,implementing,develope,implement,SIMULTANEOUS
said,added,say,add,SIMULTANEOUS
qualify,meet,qualify,meet,AFTER
recommended,meet,recommend,meet,AFTER
plummeted,recommended,plummet,recommend,AFTER
agreed,reaching,agree,reach,AFTER
postpone,launched,postpone,launch,AFTER
close,said,close,say,INCLUDES
close,tendered,close,tender,SIMULTANEOUS
approved,submits,approve,submit,AFTER
said,gave,say,give,SIMULTANEOUS
said,said,say,say,AFTER
said,said,say,say,AFTER
extended,extended,extend,extend,INCLUDES
offers,bid,offer,bid,INCLUDES
bid,expire,bid,expire,ENDED_BY
offered,bid,offer,bid,IDENTITY
extended,extend,extend,extend,INCLUDES
offered,said,offer,say,BEFORE
offers,offered,offer,offer,INCLUDES
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
converted,issue,convert,issue,BEFORE
plans,due,plan,due,SIMULTANEOUS
talks,changes,talk,change,BEFORE
negotiations,talks,negotiation,talk,IS_INCLUDED
offer,offer,offer,offer,IDENTITY
fell,close,fall,close,ENDED_BY
fell,close,fall,close,ENDED_BY
discloses,says,disclose,say,SIMULTANEOUS
criticized,discloses,criticize,disclose,BEFORE
increase,based,increase,base,AFTER
change,extend,change,extend,SIMULTANEOUS
filed,extend,file,extend,BEFORE
filed,change,file,change,BEFORE
launched,offer,launch,offer,BEGINS
filed,launched,file,launch,AFTER
said,mailed,say,mail,AFTER
extended,mailed,extend,mail,AFTER
offer,offer,offer,offer,IDENTITY
extended,said,extend,say,BEFORE
extended,scheduled,extend,schedule,AFTER
offer,expire,offer,expire,ENDED_BY
offer,offer,offer,offer,IDENTITY
extended,rejected,extend,reject,BEFORE
merger,transaction,merger,transaction,INCLUDES
buy,transaction,buy,transaction,IS_INCLUDED
merger,buy,merger,buy,INCLUDES
become,completed,become,complete,AFTER
said,said,say,say,IDENTITY
said,elected,say,elect,AFTER
make,contribution,make,contribution,IDENTITY
said,given,say,give,AFTER
sell,purchases,sell,purchase,SIMULTANEOUS
dispense,leaders,dispense,leader,AFTER
bought,agreed,buy,agree,BEFORE
sale,fall,sale,fall,AFTER
fall,develop,fall,develop,AFTER
sale,sale,sale,sale,IDENTITY
use,sale,use,sale,AFTER
sale,program,sale,program,IS_INCLUDED
sale,sale,sale,sale,IDENTITY
had,sales,have,sale,IDENTITY
helps,boosts,help,boost,SIMULTANEOUS
sale,boosts,sale,boost,BEFORE
sale,helps,sale,help,BEFORE
agreed,expected,agree,expect,AFTER
sale,expected,sale,expect,AFTER
sell,sale,sell,sale,IDENTITY
results,gains,result,gain,INCLUDES
fell,war,fall,war,AFTER
fell,losses,fall,los,AFTER
loss,earnings,loss,earning,AFTER
had,loss,have,loss,IDENTITY
earthquake,earthquake,earthquake,earthquake,IDENTITY
estimate,results,estimate,result,IS_INCLUDED
impact,earthquake,impact,earthquake,AFTER
has,estimate,have,estimate,IDENTITY
coming,estimate,come,estimate,BEFORE
started,claims,start,claim,AFTER
claims,earthquake,claim,earthquake,AFTER
restated,change,restate,change,AFTER
losses,results,los,result,AFTER
losses,net,los,net,SIMULTANEOUS
losses,reduced,los,reduce,BEFORE
damages,losses,damage,los,INCLUDES
fell,damages,fall,damage,AFTER
fell,results,fall,result,BEFORE
processing,earthquake,process,earthquake,AFTER
losses,earnings,los,earning,AFTER
had,losses,have,los,IDENTITY
cautious,predicted,cautious,predict,AFTER
cautious,burned,cautious,burn,AFTER
confident,cautious,confident,cautious,SIMULTANEOUS
said,said,say,say,IDENTITY
lower,used,low,use,AFTER
overhauling,prepare,overhaul,prepare,ENDED_BY
locked,needs,lock,needawol,BEFORE
overhauling,needs,overhaul,needawol,AFTER
locked,overhauling,lock,overhaul,BEFORE
said,said,say,say,IDENTITY
move,locked,move,lock,SIMULTANEOUS
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
risen,pay,rise,pay,BEFORE
betting,deal,bet,deal,SIMULTANEOUS
problem,betting,problem,bet,AFTER
problem,continue,problem,continue,AFTER
said,reported,say,report,IDENTITY
weak,relied,weak,rely,AFTER
said,said,say,say,IDENTITY
reduced,reduction,reduce,reduction,BEFORE
reduced,leaving,reduce,leave,IDENTITY
noted,said,note,say,IDENTITY
involvement,scandal,involvement,scandal,IS_INCLUDED
pay,involvement,pay,involvement,AFTER
cover,pay,cover,pay,AFTER
took,set,take,set,SIMULTANEOUS
took,took,take,take,AFTER
took,look,take,look,IDENTITY
took,write-off,take,write-off,IDENTITY
took,layoffs,take,layoff,AFTER
took,charge,take,charge,IDENTITY
had,loss,have,loss,IDENTITY
inched,had,inch,have,SIMULTANEOUS
getting,clobbered,get,clobbered,ENDED_BY
made,wonder,make,wonder,BEFORE
orders,made,order,make,IDENTITY
loss,made,loss,make,IDENTITY
loss,orders,loss,order,SIMULTANEOUS
take,write-offs,take,write-off,IDENTITY
moving,expected,move,expect,AFTER
loss,moving,loss,move,AFTER
announcement,high,announcement,high,AFTER
announcement,said,announcement,say,IDENTITY
paid,payments,pay,payment,IDENTITY
earned,sales,earn,sale,AFTER
pay,payments,pay,payment,BEFORE
pay,operations,pay,operation,BEFORE
made,overtures,make,overture,IDENTITY
acquired,reducing,acquire,reduce,BEFORE
throwing,reducing,throw,reduce,SIMULTANEOUS
acquired,throwing,acquire,throw,BEFORE
approached,agreed,approach,agree,SIMULTANEOUS
has,comment,have,comment,IDENTITY
leaped,sank,leap,sink,SIMULTANEOUS
return,calls,return,call,AFTER
seeking,offer,seek,offer,BEGUN_BY
seeking,merger,seek,merger,BEGUN_BY
filing,filing,filing,filing,IDENTITY
disclosure,said,disclosure,say,IDENTITY
filing,said,filing,say,INCLUDES
disclosure,filing,disclosure,filing,IS_INCLUDED
said,disclosure,say,disclosure,IDENTITY
made,disclosure,make,disclosure,IDENTITY
said,said,say,say,IDENTITY
conceded,said,concede,say,IDENTITY
spends,considering,spend,consider,SIMULTANEOUS
Reviewing,conceded,review,concede,SIMULTANEOUS
said,said,say,say,IDENTITY
getting,spending,get,spend,AFTER
Asked,said,ask,say,BEFORE
disclosed,said,disclose,say,IDENTITY
running,spiked,run,spiked,SIMULTANEOUS
scrapped,running,scrap,run,AFTER
said,disclosed,say,disclose,IDENTITY
acknowledged,said,acknowledge,say,IS_INCLUDED
said,elaborate,say,elaborate,BEFORE
intends,seeking,intend,seek,SIMULTANEOUS
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
loss,closing,loss,closing,AFTER
had,loss,have,loss,IDENTITY
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
offer,sale,offer,sale,AFTER
said,said,say,say,IDENTITY
Noting,said,note,say,IS_INCLUDED
buy,paying,buy,pay,INCLUDES
said,Noting,say,note,INCLUDES
shrank,flush,shrink,flush,BEFORE
transition,effort,transition,effort,IDENTITY
said,interview,say,interview,IS_INCLUDED
proved,sees,prove,see,BEFORE
hemorrhaging,thinks,hemorrhage,think,BEFORE
continue,reduce,continue,reduce,INCLUDES
triggered,sale,trigger,sale,IAFTER
continues,lose,continue,lose,INCLUDES
conceded,said,concede,say,IDENTITY
agreement,build,agreement,build,AFTER
build,doubling,build,double,BEFORE
agreement,used,agreement,use,AFTER
took,used,take,use,BEFORE
agreement,took,agreement,take,AFTER
jettisoning,bringing,jettison,bring,SIMULTANEOUS
expand,design,expand,design,AFTER
said,said,say,say,IDENTITY
lacked,said,lack,say,BEFORE
became,lacked,become,lack,SIMULTANEOUS
moved,lacked,move,lack,SIMULTANEOUS
soared,became,soar,become,SIMULTANEOUS
moved,responded,move,respond,BEFORE
responded,failed,respond,fail,SIMULTANEOUS
responded,diversifying,respond,diversify,INCLUDES
responded,moving,respond,move,INCLUDES
responded,bringing,respond,bring,INCLUDES
responded,challenge,respond,challenge,AFTER
announced,said,announce,say,INCLUDES
agreement,accord,agreement,accord,IDENTITY
hailed,echoed,hail,echo,BEFORE
agreement,hailed,agreement,hail,BEFORE
criticism,investments,criticism,investment,AFTER
rebut,criticism,rebut,criticism,AFTER
agreement,failed,agreement,fail,AFTER
jump,rise,jump,rise,IS_INCLUDED
acquire,acquisition,acquire,acquisition,IDENTITY
remains,seen,remain,see,AFTER
attempt,consider,attempt,consider,SIMULTANEOUS
soared,fell,soar,fall,SIMULTANEOUS
trading,soared,trading,soar,INCLUDES
trading,fell,trading,fall,INCLUDES
predicting,estimates,predict,estimate,IDENTITY
said,agreement,say,agreement,AFTER
agreement,dilute,agreement,dilute,BEFORE
proposal,surprised,proposal,surprise,BEFORE
said,think,say,think,AFTER
mollify,concerned,mollify,concerned,AFTER
added,require,add,require,BEFORE
give,decides,give,decide,IAFTER
proposal,responsible,proposal,responsible,BEFORE
proposal,have,proposal,have,BEFORE
buy,give,buy,give,BEFORE
value,valued,value,value,AFTER
estimate,value,estimate,value,SIMULTANEOUS
expressed,estimated,express,estimate,SIMULTANEOUS
acknowledged,expressed,acknowledge,express,SIMULTANEOUS
liked,acknowledged,like,acknowledge,BEFORE
forced,bidding,force,bidding,SIMULTANEOUS
exercise,borrowed,exercise,borrow,AFTER
borrow,commitments,borrow,commitment,AFTER
receive,merger,receive,merger,IBEFORE
forcing,mortgage,force,mortgage,BEFORE
pushed,forcing,push,force,BEFORE
seemed,statement,seem,statement,IS_INCLUDED
bidding,bid,bidding,bid,IDENTITY
continued,call,continue,call,INCLUDES
said,blamed,say,blame,INCLUDES
rose,approved,rise,approve,AFTER
said,identify,say,identify,INCLUDES
rocketed,said,rocket,say,AFTER
interruption,fell,interruption,fall,BEFORE
fell,concerns,fall,concern,SIMULTANEOUS
have,impact,have,impact,IDENTITY
interruption,brief,interruption,brief,IDENTITY
attempt,offered,attempt,offer,AFTER
dropped,offered,drop,offer,BEFORE
sweetened,attempt,sweeten,attempt,IDENTITY
hurt,fell,hurt,fall,BEFORE
Weakness,hurt,weakness,hurt,BEFORE
lag,own,lag,own,AFTER
fallen,closes,fall,close,BEFORE
plunge,fallen,plunge,fall,AFTER
observes,says,observe,say,IDENTITY
make,pushes,make,push,AFTER
suffer,drags,suffer,drag,AFTER
suffer,losses,suffer,los,IDENTITY
agrees,observes,agree,observe,IDENTITY
creating,problems,create,problem,BEFORE
skittishness,creating,skittishness,create,IDENTITY
put,know,put,know,SIMULTANEOUS
makes,sense,make,sense,IDENTITY
willing,suffer,willing,suffer,SIMULTANEOUS
suffer,losses,suffer,los,IDENTITY
willing,buy,willing,buy,SIMULTANEOUS
crash,dwindled,crash,dwindle,INCLUDES
fled,dwindled,flee,dwindle,BEFORE
crash,fled,crash,flee,INCLUDES
adopted,crash,adopt,crash,AFTER
hurt,adopted,hurt,adopt,AFTER
added,pleased,add,pleased,BEFORE
began,added,begin,add,BEFORE
troubled,began,troubled,begin,AFTER
causes,problems,cause,problem,IS_INCLUDED
amplified,problems,amplified,problem,IS_INCLUDED
problems,turned,problem,turn,BEFORE
slide,profiting,slide,profit,AFTER
slide,turned,slide,turn,BEFORE
woo,misses,woo,miss,AFTER
volatility,undercutting,volatility,undercut,BEFORE
amplified,trading,amplified,trading,AFTER
trade,moves,trade,move,SIMULTANEOUS
trading,difficult,trading,difficult,BEFORE
causes,lose,cause,lose,BEFORE
trading,causes,trading,cause,IDENTITY
making,affects,make,affect,SIMULTANEOUS
arbitrage,affects,arbitrage,affect,BEFORE
adding,declares,add,declare,INCLUDES
lower,in,lower,in,IS_INCLUDED
protect,lower,protect,lower,INCLUDES
resume,shipments,resume,shipment,INCLUDES
closed,closed,close,close,SIMULTANEOUS
cited,declines,cite,decline,AFTER
closed,mixed,close,mixed,ENDED_BY
closed,closed,close,close,SIMULTANEOUS
drift,chosen,drift,choose,AFTER
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
resignation,resignation,resignation,resignation,IDENTITY
drop,resignation,drop,resignation,AFTER
dropped,drop,drop,drop,AFTER
dropped,turbulence,drop,turbulence,AFTER
dropped,responsible,drop,responsible,IDENTITY
profittaking,result,profittaking,result,IDENTITY
gains,made,gain,make,IDENTITY
cautious,gains,cautious,gain,AFTER
failed,cautious,fail,cautious,IS_INCLUDED
placed,failed,place,fail,IBEFORE
trading,fell,trading,fall,INCLUDES
pressured,fell,pressure,fall,BEFORE
triggered,advances,trigger,advance,IDENTITY
profit-taking,advances,profit-taking,advance,AFTER
pressured,profit-taking,pressure,profit-taking,AFTER
dropped,skidded,drop,skid,SIMULTANEOUS
fell,eased,fall,ease,SIMULTANEOUS
pressured,urging,pressured,urge,SIMULTANEOUS
said,said,say,say,IDENTITY
said,added,say,add,INCLUDES
shed,close,shed,close,ENDED_BY
positioned,renew,position,renew,SIMULTANEOUS
noted,attributed,note,attribute,IDENTITY
affected,shuffle,affect,shuffle,AFTER
affected,departure,affect,departure,AFTER
said,noted,say,note,INCLUDES
said,said,say,say,IDENTITY
flurry,start,flurry,start,IS_INCLUDED
flurry,close,flurry,close,IS_INCLUDED
plunge,helped,plunge,help,IDENTITY
closed,close,close,close,IDENTITY
shed,close,shed,close,ENDED_BY
closed,closed,close,close,IDENTITY
recovered,closed,recover,close,AFTER
depressed,drop,depress,drop,AFTER
drop,resignation,drop,resignation,AFTER
losses,drop,los,drop,AFTER
depressed,losses,depress,los,AFTER
resignation,slapped,resignation,slap,IDENTITY
slapped,knocked,slap,knock,BEFORE
renew,efforts,renew,effort,BEGINS
continue,posting,continue,post,IS_INCLUDED
said,said,say,say,IDENTITY
charge,disposition,charge,disposition,INCLUDES
had,charge,have,charge,IDENTITY
fell,rose,fall,rise,SIMULTANEOUS
indicated,reported,indicate,report,SIMULTANEOUS
expected,reported,expect,report,BEFORE
called,forecast,call,forecast,SIMULTANEOUS
said,called,say,call,INCLUDES
said,announcement,say,announcement,IDENTITY
announcement,telling,announcement,tell,AFTER
said,said,say,say,IDENTITY
need,look,need,look,BEFORE
continue,look,continue,look,BEFORE
regain,look,regain,look,BEFORE
said,said,say,say,IDENTITY
indicated,said,indicate,say,INCLUDES
suspending,ranged,suspend,range,AFTER
scaled,construction,scale,construction,IS_INCLUDED
pulled,scaled,pull,scale,BEFORE
indicated,said,indicate,say,INCLUDES
constrained,come,constrain,come,ENDED_BY
constrained,operating,constrain,operate,AFTER
grow,adding,grow,add,AFTER
said,indicated,say,indicate,IDENTITY
resume,warrant,resume,warrant,AFTER
said,said,say,say,IDENTITY
met,expectations,meet,expectation,IDENTITY
announcing,said,announce,say,INCLUDES
said,announcing,say,announce,INCLUDES
surprised,increased,surprised,increase,AFTER
said,said,say,say,IDENTITY
reading,deciding,read,decide,SIMULTANEOUS
eaten,made,eat,make,IS_INCLUDED
eaten,going,eat,go,AFTER
anxious,begin,anxious,begin,BEFORE
Led,gained,lead,gain,SIMULTANEOUS
successful,losing,successful,lose,SIMULTANEOUS
delaying,decision,delay,decision,IS_INCLUDED
delaying,conditions,delay,condition,AFTER
cost,quit,cost,quit,INCLUDES
craze,cost,craze,cost,BEFORE
elaborate,citing,elaborate,cite,SIMULTANEOUS
continue,put,continue,put,IS_INCLUDED
resuming,involvement,resume,involvement,INCLUDES
Rated,sold,rate,sell,BEFORE
Rated,sold,rate,sell,BEFORE
said,said,say,say,IDENTITY
acquisitions,made,acquisition,make,IDENTITY
strengthen,acquisitions,strengthen,acquisition,BEFORE
said,said,say,say,IDENTITY
sought,auction,seek,auction,INCLUDES
sought,bid,seek,bid,INCLUDES
agreement,sought,agreement,seek,BEFORE
agreement,reached,agreement,reach,IDENTITY
said,said,say,say,IDENTITY
placement,used,placement,use,SIMULTANEOUS
said,said,say,say,IDENTITY
announced,said,announce,say,IDENTITY
convertible,maturity,convertible,maturity,BEFORE
said,said,say,say,IDENTITY
sale,receiving,sale,receive,BEGUN_BY
sale,liquidated,sale,liquidate,BEFORE
offer,sale,offer,sale,BEFORE
offer,offer,offer,offer,IDENTITY
make,offer,make,offer,IDENTITY
agreed,said,agree,say,BEFORE
buy,owns,buy,own,AFTER
structured,provide,structure,provide,AFTER
started,said,start,say,BEFORE
rejected,started,reject,start,BEFORE
rejected,financed,reject,finance,AFTER
said,rejected,say,reject,AFTER
made,rejected,make,reject,BEFORE
launched,made,launch,make,AFTER
made,offer,make,offer,IDENTITY
filed,seeks,file,seek,SIMULTANEOUS
declined,said,decline,say,SIMULTANEOUS
borrowed,liquidation,borrow,liquidation,SIMULTANEOUS
expected,borrowed,expect,borrow,AFTER
repay,borrowed,repay,borrow,AFTER
added,said,add,say,IDENTITY
said,added,say,add,IDENTITY
need,pay,need,pay,BEFORE
need,buy,need,buy,BEFORE
financing,financing,financing,financing,IDENTITY
financing,obtained,financing,obtain,ENDS
said,said,say,say,IDENTITY
obtaining,financing,obtain,financing,ENDED_BY
offer,offer,offer,offer,IDENTITY
liquidate,consummated,liquidate,consummate,AFTER
merger,consummated,merger,consummate,BEGUN_BY
launched,said,launch,say,IS_INCLUDED
launched,offer,launch,offer,BEGINS
started,restructuring,start,restructuring,INCLUDES
trading,quoted,trading,quote,INCLUDES
quoted,said,quote,say,IDENTITY
made,incurred,make,incur,AFTER
made,payments,make,payment,IDENTITY
recapitalization,took,recapitalization,take,IDENTITY
said,said,say,say,IDENTITY
recapitalization,restructuring,recapitalization,restructuring,AFTER
said,cited,say,cite,INCLUDES
had,sales,have,sale,IDENTITY
sale,adjustments,sale,adjustment,AFTER
sale,sale,sale,sale,IDENTITY
said,said,say,say,IDENTITY
gain,sale,gain,sale,AFTER
earned,gain,earn,gain,INCLUDES
charge,charge,charge,charge,IDENTITY
said,said,say,say,IDENTITY
said,charge,say,charge,AFTER
said,sale,say,sale,AFTER
charge,sale,charge,sale,AFTER
continues,explore,continue,explore,IS_INCLUDED
said,said,say,say,IDENTITY
decision,move,decision,move,IDENTITY
seek,seek,seek,seek,IDENTITY
results,made,result,make,IDENTITY
loss,write-downs,loss,write-downs,AFTER
said,said,say,say,IDENTITY
said,declined,say,decline,BEFORE
said,intends,say,intend,IS_INCLUDED
strengthened,announcing,strengthen,announce,AFTER
suspended,losing,suspend,lose,AFTER
suspended,indicating,suspend,indicate,SIMULTANEOUS
agreed,said,agree,say,SIMULTANEOUS
turnaround,recovery,turnaround,recovery,IDENTITY
prepare,turnaround,prepare,turnaround,BEFORE
posted,moved,post,move,SIMULTANEOUS
sweetened,offering,sweeten,offer,INCLUDES
organizing,effort,organize,effort,IDENTITY
suspending,trading,suspend,trading,ENDS
Bowing,joined,bow,join,BEFORE
TRADING,trading,trading,trading,IDENTITY
practice,roiling,practice,roil,BEGINS
TRADING,practice,trading,practice,IDENTITY
TRADING,curbed,trading,curb,ENDS
curbed,expected,curb,expect,SIMULTANEOUS
cutting,restructuring,cut,restructuring,IS_INCLUDED
criticism,joined,criticism,join,BEFORE
continue,launching,continue,launch,IS_INCLUDED
launching,programs,launch,program,INCLUDES
strengthened,plan,strengthen,plan,SIMULTANEOUS
acquired,buy,acquire,buy,IBEFORE
acquired,acquired,acquire,acquire,SIMULTANEOUS
accord,called,accord,call,INCLUDES
agreement,accord,agreement,accord,IDENTITY
acquired,agreement,acquire,agreement,AFTER
said,affirmed,say,affirm,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
remains,working,remain,work,SIMULTANEOUS
maintain,remains,maintain,remain,SIMULTANEOUS
develop,maintain,develop,maintain,SIMULTANEOUS
said,said,say,say,SIMULTANEOUS
holds,bought,hold,buy,AFTER
buy,sold,buy,sell,BEFORE
acquisition,acquired,acquisition,acquire,IDENTITY
acquisition,merger,acquisition,merger,INCLUDES
offering,offering,offer,offering,IDENTITY
owned,offering,own,offering,BEFORE
went,offering,go,offer,SIMULTANEOUS
purchase,pay,purchase,pay,INCLUDES
purchase,transaction,purchase,transaction,IDENTITY
had,loss,have,loss,IDENTITY
cleared,approval,clear,approval,IDENTITY
approval,expected,approval,expect,AFTER
buy,tendered,buy,tender,IAFTER
cleared,takeover,clear,takeover,AFTER
approval,permits,approval,permit,IDENTITY
said,said,say,say,IDENTITY
effort,resume,effort,resume,BEFORE
agreement,agreement,agreement,agreement,IDENTITY
agreement,agreement,agreement,agreement,IDENTITY
set,agreement,set,agreement,IS_INCLUDED
sell,transaction,sell,transaction,IS_INCLUDED
fell,altered,fall,alter,IS_INCLUDED
sell,sell,sell,sell,IDENTITY
plan,trying,plan,try,IS_INCLUDED
resulting,loss,result,loss,IDENTITY
suspended,agreement,suspend,agreement,IS_INCLUDED
post,resulting,post,result,BEFORE
said,fell,say,fall,AFTER
plan,fell,plan,fall,ENDED_BY
said,said,say,say,IDENTITY
continuing,try,continue,try,IS_INCLUDED
said,said,say,say,IDENTITY
said,said,say,say,IDENTITY
litigation,resume,litigation,resume,INCLUDES
answered,recalled,answer,recall,BEFORE
answered,said,answer,say,INCLUDES
answered,lunch,answer,lunch,IS_INCLUDED
visit,questions,visit,question,BEFORE
answered,questions,answer,question,AFTER
tour,visit,tour,visit,IS_INCLUDED
fly,visit,fly,visit,IS_INCLUDED
wooing,pointed,woo,point,SIMULTANEOUS
relinquished,takeover,relinquish,takeover,IS_INCLUDED
keen,unhappy,keen,unhappy,SIMULTANEOUS
succeed,keen,succeed,keen,AFTER
meeting,urging,meeting,urge,INCLUDES
turn,urging,turn,urge,AFTER
turn,convening,turn,convene,AFTER
bid,agree,bid,agree,AFTER
retained,selling,retain,sell,AFTER
keep,expires,keep,expire,ENDED_BY
pressures,convince,pressure,convince,BEFORE
deal,involve,deal,involve,INCLUDES
said,conference,say,conference,IS_INCLUDED
pushed,trading,push,trading,IS_INCLUDED
betting,pushed,bet,push,INCLUDES
move,declaration,move,declaration,AFTER
wants,move,want,move,IS_INCLUDED
intends,wins,intend,win,AFTER
sought,wrote,seek,write,BEFORE
wants,marking,want,mark,SIMULTANEOUS
mount,bid,mount,bid,BEGINS
clearance,clearance,clearance,clearance,IDENTITY
war,bidding,war,bidding,IDENTITY
stop,bidding,stop,bidding,ENDS
approved,agreed,approve,agree,IS_INCLUDED
acquire,transaction,acquire,transaction,IS_INCLUDED
acquire,move,acquire,move,IDENTITY
cleared,cleared,clear,clear,IDENTITY
wait,closing,wait,close,ENDED_BY
acquire,purchase,acquire,purchase,IDENTITY
split,have,split,have,BEFORE
trading,closed,trading,close,ENDED_BY
split,aimed,split,aim,IS_INCLUDED
split,split,split,split,IDENTITY
split,split,split,split,IDENTITY
hurt,buy-out,hurt,buyout,AFTER
rose,rose,rise,rise,SIMULTANEOUS
trading,close,trading,close,ENDED_BY
trading,rose,trading,rise,INCLUDES
declared,move,declare,move,IDENTITY
move,recognizes,move,recognize,SIMULTANEOUS
rose,close,rise,close,ENDED_BY
get,hit,get,hit,BEGINS
remain,get,remain,get,BEFORE
rose,edged,rise,edge,SIMULTANEOUS
according,says,accord,say,SIMULTANEOUS
broken,managed,break,manage,SIMULTANEOUS
withdrawals,change,withdrawal,change,AFTER
withdrawals,transferred,withdrawal,transfer,INCLUDES
yanked,withdrawals,yank,withdrawal,IDENTITY
outflow,holds,outflow,hold,BEFORE
flow,outflow,flow,outflow,IDENTITY
flow,steered,flow,steer,INCLUDES
flow,seeped,flow,seep,INCLUDES
says,says,say,say,SIMULTANEOUS
outflow,transferred,outflow,transfer,INCLUDES
finance,boom,finance,boom,BEFORE
selling,erode,selling,erode,BEFORE
sell,selling,sell,selling,IDENTITY
continue,face,continue,face,BEFORE
outflows,withdrawals,outflow,withdrawal,IS_INCLUDED
withdrawals,outflows,withdrawal,outflow,INCLUDES
withdrawals,spell,withdrawal,spell,BEFORE
pouring,withdrawals,pour,withdrawal,IDENTITY
say,says,say,say,INCLUDES
exacerbated,declines,exacerbate,decline,AFTER
Interviews,confirm,interview,confirm,BEGINS
lost,transfers,lose,transfer,AFTER
lost,sales,lose,sale,AFTER
pouring,undermining,pour,undermine,SIMULTANEOUS
forced,plunge,force,plunge,BEFORE
showing,attempts,showing,attempt,BEFORE
deprived,seize,deprive,seize,AFTER
made,sale,make,sale,AFTER
alleged,said,allege,say,IDENTITY
filed,filed,file,file,AFTER
denied,filed,deny,file,AFTER
accused,denied,accuse,deny,BEFORE
charged,denied,charge,deny,BEFORE
engaging,fraud,engage,fraud,BEFORE
worry,worry,worry,worry,IDENTITY
said,said,say,say,IDENTITY
said,declined,say,decline,BEFORE
taken,paid,take,pay,AFTER
told,said,tell,say,IDENTITY
derives,activities,derive,activity,AFTER
told,told,tell,tell,IDENTITY
rulings,expect,ruling,expect,BEFORE
issued,told,issue,tell,AFTER
asked,told,ask,tell,BEFORE
issued,asked,issue,ask,AFTER
seize,trial,seize,trial,BEFORE
freeze,trial,freeze,trial,BEFORE
applies,take,apply,take,BEFORE
attempts,made,attempt,make,IDENTITY
says,says,say,say,IDENTITY
seizure,make,seizure,make,IDENTITY
seizing,seizure,seize,seizure,IDENTITY
left,quit,leave,quit,INCLUDES
succeeds,left,succeed,leave,BEFORE
decisions,ruled,decision,rule,IDENTITY
warning,decisions,warning,decision,AFTER
