tempMarkerText,tempmarkerpos_BETWEEN,tempmarkerpos_BEFORE,tempmarkerpos_AFTER,tempmarkerpos_BEGIN,tempmarkerpos_BEGIN-BETWEEN,tempmarkerpos_BEGIN-BEFORE,label
after,1,0,0,0,0,0,IS_INCLUDED
after,1,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,INCLUDES
after,1,0,0,0,0,0,BEGUN_BY
after,1,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
after,1,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
after,1,0,0,0,0,0,IS_INCLUDED
after,1,0,0,0,0,0,AFTER
in,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
former,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
as,0,0,1,0,0,0,IS_INCLUDED
as,0,1,0,0,0,0,IS_INCLUDED
as,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
also,0,0,0,1,0,0,IS_INCLUDED
also,0,0,0,1,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
also,0,0,0,1,0,0,IS_INCLUDED
also,0,0,0,1,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
also,0,0,0,1,0,0,IS_INCLUDED
also,0,0,0,1,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
also,0,1,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
from,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
before,1,0,0,0,0,0,IS_INCLUDED
before,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
early,1,0,0,0,0,0,IS_INCLUDED
early,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
in,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
at,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
before,0,1,0,0,0,0,AFTER
before,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
as,0,0,1,0,0,0,IS_INCLUDED
as,0,1,0,0,0,0,IS_INCLUDED
as,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
on,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
when,0,0,0,1,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
by,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
for,0,0,1,0,0,0,IS_INCLUDED
for,0,0,1,0,0,0,BEFORE
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
in,1,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
on,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
through,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
from,1,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
when,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
on,1,0,0,0,0,0,IS_INCLUDED
when,1,0,0,0,0,0,IS_INCLUDED
before,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,BEGUN_BY
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,AFTER
between,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
then,0,0,0,1,0,0,IS_INCLUDED
then,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
if,0,1,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
when,1,0,0,0,0,0,IS_INCLUDED
if,0,1,0,0,0,0,AFTER
still,0,1,0,0,0,0,BEFORE
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
by,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
after,1,0,0,0,0,0,IS_INCLUDED
after,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
when,1,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
early,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
once,0,0,0,1,0,0,IS_INCLUDED
once,0,0,0,1,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
for,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
after,0,0,1,0,0,0,AFTER
after,0,1,0,0,0,0,BEFORE
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
for,1,0,0,0,0,0,IS_INCLUDED
on,0,0,1,0,0,0,BEFORE
between,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
since,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
to,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
in,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
on,1,0,0,0,0,0,IS_INCLUDED
on,1,0,0,0,0,0,IS_INCLUDED
in,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
by,1,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
follows,0,0,0,1,0,0,IS_INCLUDED
follows,0,0,0,1,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,AFTER
after,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
at,0,0,1,0,0,0,IS_INCLUDED
at,0,0,1,0,0,0,IS_INCLUDED
at,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,BEFORE
