tempMarkerText,tempmarkerpos_BETWEEN,tempmarkerpos_BEFORE,tempmarkerpos_AFTER,tempmarkerpos_BEGIN,tempmarkerpos_BEGIN-BETWEEN,tempmarkerpos_BEGIN-BEFORE,causMarkerText,causmarkerpos_BETWEEN,causmarkerpos_BEFORE,causmarkerpos_AFTER,causmarkerpos_BEGIN,causmarkerpos_BEGIN-BETWEEN,causmarkerpos_BEGIN-BEFORE,label
O,0,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,by,1,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
because,1,0,0,0,0,0,because of,1,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
earlier,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
earlier,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
because,1,0,0,0,0,0,because,1,0,0,0,0,0,AFTER
because,1,0,0,0,0,0,because,1,0,0,0,0,0,SIMULTANEOUS
because,1,0,0,0,0,0,because,1,0,0,0,0,0,IDENTITY
because,1,0,0,0,0,0,because,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,because,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
previously,0,0,1,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
after,1,0,0,0,0,0,after,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,from,0,0,1,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
eventually,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
possibly,1,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
followed by,1,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
followed by,1,0,0,0,0,0,by,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
also,1,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
as soon as,1,0,0,0,0,0,as,1,0,0,0,0,0,IBEFORE
also,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
as,1,0,0,0,0,0,as,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
since,1,0,0,0,0,0,since,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,since,0,0,0,0,1,0,BEGINS
because,1,0,0,0,0,0,because,1,0,0,0,0,0,IDENTITY
because,1,0,0,0,0,0,because,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,because,0,0,0,0,1,0,SIMULTANEOUS
because,1,0,0,0,0,0,because,1,0,0,0,0,0,AFTER
because,1,0,0,0,0,0,because,1,0,0,0,0,0,BEFORE
because,0,0,1,0,0,0,because,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,from,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IBEFORE
O,0,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEGINS
O,0,0,0,0,0,0,block,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,because,0,0,0,0,1,0,INCLUDES
O,0,0,0,0,0,0,from,0,0,1,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
previously,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
immediately,0,0,0,0,0,1,by,0,0,0,0,0,1,IDENTITY
immediately,1,0,0,0,0,0,by,1,0,0,0,0,0,IDENTITY
immediately,1,0,0,0,0,0,by,0,0,0,1,0,0,IDENTITY
immediately,0,0,0,0,1,0,by,0,0,0,0,1,0,IBEFORE
also,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
further,0,0,1,0,0,0,from,1,0,0,0,0,0,SIMULTANEOUS
previous,0,0,1,0,0,0,consequently,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,consequently,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,because,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,because,0,0,0,0,1,0,SIMULTANEOUS
because,1,0,0,0,0,0,because,1,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,because,1,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
as,1,0,0,0,0,0,as a result,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,in connection with,0,0,1,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
into,1,0,0,0,0,0,at the close of,1,0,0,0,0,0,SIMULTANEOUS
once,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
previously,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
previously,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
previously,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
then,0,0,0,0,1,0,then,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,if,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,since,0,0,0,0,1,0,IDENTITY
also,1,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
while,1,0,0,0,0,0,by,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
since,1,0,0,0,0,0,since,1,0,0,0,0,0,BEFORE
since,1,0,0,0,0,0,since,1,0,0,0,0,0,BEFORE
since,1,0,0,0,0,0,since,1,0,0,0,0,0,BEGINS
since,1,0,0,0,0,0,since,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,allow,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,allow,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
previously,1,0,0,0,0,0,as,1,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
when,0,0,0,0,1,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
when,0,0,0,0,1,0,O,0,0,0,0,0,0,INCLUDES
when,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,if,0,0,0,0,1,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,since,1,0,0,0,0,0,BEFORE
if,0,0,1,0,0,0,if,0,0,1,0,0,0,AFTER
if,1,0,0,0,0,0,if,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
because,0,0,0,0,1,0,because,0,0,0,0,1,0,IDENTITY
because,0,0,0,1,0,0,because,0,0,0,1,0,0,IS_INCLUDED
because,0,0,0,1,0,0,because,0,0,0,1,0,0,AFTER
because,0,0,0,1,0,0,because,0,0,0,1,0,0,IDENTITY
because,1,0,0,0,0,0,because,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
when,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
when,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,by,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,from,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,from,1,0,0,0,0,0,AFTER
through,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
even,0,0,0,0,0,1,O,0,0,0,0,0,0,AFTER
even,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
even,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
also,0,0,0,0,0,1,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,from,0,0,1,0,0,0,SIMULTANEOUS
also,0,0,0,0,0,1,O,0,0,0,0,0,0,IDENTITY
also,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,if,0,0,0,0,1,0,SIMULTANEOUS
because,1,0,0,0,0,0,because,1,0,0,0,0,0,AFTER
if,1,0,0,0,0,0,if,1,0,0,0,0,0,AFTER
also,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
during,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
within,1,0,0,0,0,0,leave,1,0,0,0,0,0,BEFORE
during,1,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
also,0,0,0,0,0,1,O,0,0,0,0,0,0,IDENTITY
because,1,0,0,0,0,0,because of,1,0,0,0,0,0,IS_INCLUDED
because,1,0,0,0,0,0,because of,1,0,0,0,0,0,AFTER
because,0,0,1,0,0,0,because of,0,0,1,0,0,0,AFTER
as,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
as,1,0,0,0,0,0,as,1,0,0,0,0,0,AFTER
as,1,0,0,0,0,0,as,1,0,0,0,0,0,IDENTITY
also,1,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,from,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,ENDED_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
even,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
also,0,0,0,0,0,1,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
before,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
before,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
before,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,by,1,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
while,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
through,1,0,0,0,0,0,O,0,0,0,0,0,0,BEGUN_BY
through,1,0,0,0,0,0,O,0,0,0,0,0,0,BEGUN_BY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
before,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
while,0,0,0,1,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
before,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
before,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
before,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
before,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,so,0,0,1,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
next,0,0,0,0,0,1,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,so,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
next,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,by,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
following,1,0,0,0,0,0,by,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
as,0,0,1,0,0,0,as,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
continue,1,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,by,1,0,0,0,0,0,IAFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
while,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
when,0,0,0,0,1,0,if,0,0,0,0,1,0,AFTER
as,1,0,0,0,0,0,as,1,0,0,0,0,0,BEFORE
when,0,0,0,0,1,0,if,0,0,0,0,1,0,AFTER
once,1,0,0,0,0,0,as,0,0,1,0,0,0,BEFORE
when,0,0,0,0,1,0,if,0,0,0,0,1,0,AFTER
while,1,0,0,0,0,0,as,0,0,1,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
as,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,in response to,1,0,0,0,0,0,SIMULTANEOUS
as,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
into,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
into,1,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
quickly,1,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
as,1,0,0,0,0,0,by,1,0,0,0,0,0,INCLUDES
as,1,0,0,0,0,0,as,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,if,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,if,0,0,0,0,1,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,if,0,0,0,0,1,0,AFTER
O,0,0,0,0,0,0,from,1,0,0,0,0,0,IS_INCLUDED
when,0,0,0,0,1,0,if,0,0,0,0,1,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
while,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
while,0,0,1,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,by,0,0,1,0,0,0,BEFORE
because,0,0,1,0,0,0,because of,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,under,0,0,1,0,0,0,AFTER
O,0,0,0,0,0,0,if,0,0,0,0,1,0,BEFORE
if,1,0,0,0,0,0,if,1,0,0,0,0,0,IAFTER
O,0,0,0,0,0,0,have,1,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
previous,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
also,0,0,0,0,1,0,O,0,0,0,0,0,0,AFTER
still,0,0,1,0,0,0,O,0,0,0,0,0,0,AFTER
before,1,0,0,0,0,0,under,0,0,0,1,0,0,IBEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
into,1,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IS_INCLUDED
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
O,0,0,0,0,0,0,O,0,0,0,0,0,0,INCLUDES
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
after,1,0,0,0,0,0,after,1,0,0,0,0,0,INCLUDES
after,1,0,0,0,0,0,after,1,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
as,1,0,0,0,0,0,as,1,0,0,0,0,0,BEFORE
as,0,0,1,0,0,0,as,0,0,1,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
eventually,0,0,0,0,1,0,after,0,0,0,0,0,1,BEFORE
after,0,0,0,1,0,0,after,0,0,0,1,0,0,AFTER
when,0,0,0,0,1,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
when,1,0,0,0,0,0,O,0,0,0,0,0,0,AFTER
when,0,0,1,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
O,0,0,0,0,0,0,O,0,0,0,0,0,0,BEFORE
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
when,0,0,0,0,1,0,O,0,0,0,0,0,0,SIMULTANEOUS
O,0,0,0,0,0,0,O,0,0,0,0,0,0,IDENTITY
when,1,0,0,0,0,0,from,0,0,1,0,0,0,SIMULTANEOUS
when,1,0,0,0,0,0,because,0,0,0,1,0,0,INCLUDES
when,1,0,0,0,0,0,because,0,0,0,1,0,0,BEFORE
when,1,0,0,0,0,0,because,0,0,0,1,0,0,INCLUDES
