tokenchunk1,tokenchunk2,label
the occasion,Friday,IS_INCLUDED
said,Friday,IS_INCLUDED
a NATO flag-lowering ceremony,Friday,IS_INCLUDED
Addressing,Friday,IS_INCLUDED
said,Friday,IS_INCLUDED
World War II,O,BEFORE
shattering,O,INCLUDES
has brought,O,INCLUDES
Hungary QUOTs accession,O,INCLUDES
reduce,O,INCLUDES
respond,O,INCLUDES
to fulfill,O,INCLUDES
has claimed,Friday,BEFORE
reduce,Friday,INCLUDES
respond,Friday,INCLUDES
to fulfill,Friday,INCLUDES
enhance,O,INCLUDES
enhance,Friday,INCLUDES
has said,Friday,INCLUDES
the two world wars,Friday,BEFORE
added COMMA referring,Friday,IS_INCLUDED
added COMMA referring,Friday,IS_INCLUDED
the disasters,this century COMMA,IS_INCLUDED
has been,this century COMMA,IS_INCLUDED
helps to stabilize,O,INCLUDES
helps to stabilize,O,INCLUDES
helps to stabilize,Friday,INCLUDES
helps to stabilize,Friday,INCLUDES
Extending membership,Friday,IS_INCLUDED
is growing,O,INCLUDES
is growing,Friday,INCLUDES
is,O,INCLUDES
is,Friday,INCLUDES
the accession,Friday,IS_INCLUDED
said,Friday,IS_INCLUDED
the ceremony,Friday,IS_INCLUDED
became,Friday,BEFORE
fled,Friday,BEFORE
exclaimed,Friday,IS_INCLUDED
their formal entry,Friday,IS_INCLUDED
marking,Friday,IS_INCLUDED
accepted,Friday,IS_INCLUDED
share,O,INCLUDES
become QUOTQUOT,O,INCLUDES
saw,O,INCLUDES
was QUOTQUOT,day,IS_INCLUDED
said,day,IS_INCLUDED
share,Friday,INCLUDES
to rejoin,Friday,IS_INCLUDED
has been,Friday,INCLUDES
QUOTQUOT saying : QUOTQUOT,Friday,IS_INCLUDED
returning,Friday,IS_INCLUDED
Hunragy QUOTs admission,Friday,IS_INCLUDED
called,Friday,IS_INCLUDED
become QUOTQUOT,Friday,INCLUDES
said,Friday,IS_INCLUDED
saw,Friday,INCLUDES
said,Friday,IS_INCLUDED
the signing ceremony,Friday,IS_INCLUDED
speeches,Friday,IS_INCLUDED
signed,Friday,IS_INCLUDED
held,Friday,IS_INCLUDED
a ceremony,Friday,IS_INCLUDED
joined,Friday,IS_INCLUDED
fairly gloomy,week,DURING
think,week,DURING
QUOTs turning,O,IS_INCLUDED
goes,O,DURING
get,O,AFTER
hold,O,AFTER
are talking,ten years,ENDS
boom,ten years,IS_INCLUDED
can get,O,DURING
have soared,the past three months,IS_INCLUDED
have plunged,the past three months,IS_INCLUDED
believe,O,DURING
believe,O,BEFORE
worth,now,DURING
worth,October,IS_INCLUDED
estimates,O,DURING
ca nQUOTt find,O,DURING
owns,O,DURING
has crashed,O,ENDED_BY
to break,O,ENDED_BY
a three percent drop,the last twenty four hours,IS_INCLUDED
hit,the last twenty four hours,IS_INCLUDED
has lost,the last twenty four hours,IS_INCLUDED
has fallen,the last twenty four hours,IS_INCLUDED
calls,a minute and a half,ENDS
the last conversation,a minute and a half,BEGINS
released,today,IS_INCLUDED
believe,O,AFTER
says,O,BEFORE
looking,O,INCLUDES
has said,nearly forty years,DURING
tried,O,BEFORE
to come,O,AFTER
invited,O,BEFORE
sometimes outsmarted,O,BEFORE
outlasted,O,BEFORE
endures,O,INCLUDES
has tried to hasten,O,BEFORE
have predicted,O,BEFORE
included,twenty years,ENDS
were chosen,twenty years,BEGINS
will be named,O,AFTER
have flown,O,AFTER
say,O,INCLUDES
learned,today,IS_INCLUDED
was picked,O,BEFORE
were held,now,ENDED_BY
the co-pilot,O,BEFORE
a mission,December,IS_INCLUDED
in,now,BEFORE
has,O,DURING
said,O,BEFORE
are expected to be committed,weeks,IS_INCLUDED
are expected to be committed,now,INCLUDES
boasts,now,INCLUDES
told,Tuesday,IS_INCLUDED
have objected,O,BEFORE
oil and imports,O,INCLUDES
has provided,O,BEFORE
conferred,Tuesday,IS_INCLUDED
held,O,BEFORE
would be traveling,this crucial moment,DURING
was said to be carrying,O,BEFORE
was asked,today,IS_INCLUDED
will meet,Thursday,IS_INCLUDED
met,Monday,IS_INCLUDED
carrying,O,BEFORE
rolled,Tuesday,IS_INCLUDED
but according,O,BEFORE
shut,O,BEFORE
said,today,IS_INCLUDED
already there,O,BEFORE
arriving,Tuesday,IS_INCLUDED
voted,O,BEFORE
ordered,Aug. 6,IS_INCLUDED
annexed,now,INCLUDES
created,O,BEFORE
said,Tuesday,IS_INCLUDED
remained,O,INCLUDES
was not identified,O,BEFORE
said,O,BEFORE
said,today,IS_INCLUDED
has agreed to allow,O,BEFORE
trapped,O,INCLUDES
was assembling,today,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
quoted,O,BEFORE
said,O,BEFORE
a regular news briefing,today,IS_INCLUDED
left,Tuesday,IS_INCLUDED
said,O,BEFORE
can call,up to 180 days,DURING
said,O,BEFORE
said,O,BEFORE
dispatched,O,BEFORE
criticized,O,BEFORE
Iraq QUOTs invasion,Aug. 2,IS_INCLUDED
had condemned,O,BEFORE
seemed aimed,O,BEFORE
the eight-year war,eight-year,IS_INCLUDED
the August 1988 cease-fire,August 1988,IS_INCLUDED
peace talks,August 1988,AFTER
appeared to accept,O,BEFORE
will begin withdrawing,Friday,IS_INCLUDED
read,O,BEFORE
camped,now,INCLUDES
The U.S. military buildup,O,INCLUDES
said,O,BEFORE
delivered,O,BEFORE
denounced,today,IS_INCLUDED
said,today,IS_INCLUDED
said,Tuesday,IS_INCLUDED
the Persian Gulf crisis,O,INCLUDES
seeking to mediate,today,IS_INCLUDED
arrived,today,IS_INCLUDED
captured,O,BEFORE
sought,today,IS_INCLUDED
facing,today,INCLUDES
seeking,up to 180 days,BEGUN_BY
according to,O,IS_INCLUDED
would join,today,IS_INCLUDED
says,O,INCLUDES
flows QUOTQUOT,Tuesday,INCLUDES
said,A day earlier,ENDS
streamed north,A day earlier,BEGINS
said,Thursday,IS_INCLUDED
a 15-20 percent cutback,September,IS_INCLUDED
denied,O,BEFORE
called,Thursday,IS_INCLUDED
had filed,Wednesday,ENDED_BY
called,O,BEFORE
met,this week,IS_INCLUDED
comes,O,INCLUDES
go,O,INCLUDES
has tightened,now,IS_INCLUDED
outlet,now,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
controls,now,IS_INCLUDED
have rimmed,O,BEFORE
say,O,SIMULTANEOUS
said,O,BEFORE
has,O,INCLUDES
to stay,a fairly lengthy period,DURING
said,O,BEFORE
massed to defend,O,BEFORE
massing,O,INCLUDES
a long verbal attack,Thursday,IS_INCLUDED
his Aug. 2 power-grab,Aug. 2,IS_INCLUDED
said,O,BEFORE
headed,O,INCLUDES
called,O,BEFORE
said,O,BEFORE
grew,O,BEFORE
a news conference,O,IBEFORE
said,O,BEFORE
being blocked,O,INCLUDES
said,Thursday,IS_INCLUDED
a two-hour meeting,two-hour,DURING
commenting,O,BEFORE
the two-week gulf crisis,two-week,DURING_INV
took,Thursday,IS_INCLUDED
showdown,O,INCLUDES
calls,O,IS_INCLUDED
hopes to staunch,O,IS_INCLUDED
going,O,IS_INCLUDED
has indicated,O,BEFORE
has offered to help offset,O,BEFORE
said,Thursday,IS_INCLUDED
welcomed,O,BEFORE
his unsuccessful 1996 campaign,1996,IS_INCLUDED
rests,O,DURING
has,almost a hundred years,DURING
recognizes,O,DURING
independent,1901,AFTER
a republic increasing,O,DURING
have shown,O,BEFORE
will be seen,O,AFTER
voted to support,Friday,IS_INCLUDED
a national referendum,next year,IS_INCLUDED
voted,Friday,IS_INCLUDED
voted,210 years,ENDS
Turning,O,BEFORE
are owed,O,IS_INCLUDED
said,Friday,IS_INCLUDED
is becoming,O,IS_INCLUDED
isolated,O,IS_INCLUDED
said,Friday,BEFORE
hope to have,O,IS_INCLUDED
said COMMA QUOTQUOT,Friday,BEFORE
hope to defeat,O,IS_INCLUDED
said,Friday,BEFORE
said,Friday,BEFORE
said,Friday,IS_INCLUDED
This move,a month,ENDS
suspended,a month,BEGINS
appoint,O,AFTER
said,O,BEFORE
will add,O,AFTER
departing,August 6,BEGUN_BY
departing,each Thursday,IS_INCLUDED
would leave,March 30,BEGUN_BY
would leave,March 30,BEGUN_BY
announced,Friday,IS_INCLUDED
the crippling Asian financial crisis,O,AFTER
double,August,ENDED_BY
have suffered,recent years,IS_INCLUDED
broke,noon Thursday,SIMULTANEOUS
was kidnapped,10 p.m. Wednesday,IS_INCLUDED
found,Friday,IDENTITY
kept,O,BEFORE
said,O,IS_INCLUDED
gave,O,IS_INCLUDED
have been aided,O,BEFORE
repeated intense attacks,O,BEFORE
was arrested,June last year,IS_INCLUDED
his capture,a week,IBEFORE
had been buried,O,BEFORE
has happened,O,BEFORE
had been searching,O,BEFORE
a coup dQUOT etat,last year,IS_INCLUDED
presumed killed,almost two years ago,IS_INCLUDED
staged,July last year,IS_INCLUDED
a falling out,June last year,IS_INCLUDED
began to fall,mid-1996,IS_INCLUDED
held,the late 1970s,SIMULTANEOUS
believed,now,INCLUDES
said,Thursday,IS_INCLUDED
discouraging,22 months,AFTER
his capture,March 26 COMMA 1996,IS_INCLUDED
died,weeks or months,IS_INCLUDED
concluded,January this year,IS_INCLUDED
was abducted,March 1996,IS_INCLUDED
hopes to recover,the next two weeks,IS_INCLUDED
kidnapped,almost two years ago,IS_INCLUDED
said,Thursday,IS_INCLUDED
have formed,O,BEFORE
presumed killed,O,IS_INCLUDED
said,O,BEFORE
will continue to do,O,INCLUDES
has been pushing,Thursday,IS_INCLUDED
appeared,Thursday,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
said,O,BEFORE
is considered,O,IS_INCLUDED
continued to hold,mid-1996,IS_INCLUDED
a successful coup dQUOT etat,July last year,IS_INCLUDED
fled,July last year,IS_INCLUDED
went,July last year,IS_INCLUDED
have been built,February 1947,BEGUN_BY
entered,February 1947,IS_INCLUDED
designed,February 1947,BEFORE
a news agency report,Friday,BEFORE
filed,1995,IS_INCLUDED
blowing,1988,IS_INCLUDED
rejected,Friday,IS_INCLUDED
said,O,BEFORE
the November 1995 assassination,November 1995,IS_INCLUDED
is serving,O,INCLUDES
took,Friday,IS_INCLUDED
took,more than four hours,DURING
said,Friday,IS_INCLUDED
has pleaded,Friday,IS_INCLUDED
charges,Friday,IS_INCLUDED
have said,Friday,BEFORE
said,Friday,IS_INCLUDED
is to be funded,O,AFTER
and will finish,O,AFTER
will be based,O,AFTER
said,Friday,IS_INCLUDED
assailed,Last year,IS_INCLUDED
released,O,BEFORE
ratified,O,BEFORE
signed,Friday,IS_INCLUDED
fell,1996,AFTER
fell,last year,IS_INCLUDED
state visit,four-day,SIMULTANEOUS
claimed,the past,IS_INCLUDED
to use,at least 20 more years,SIMULTANEOUS
signed,last May.,IS_INCLUDED
was ruled,centuries,SIMULTANEOUS
signed,Friday,IS_INCLUDED
claimed,Friday,BEFORE
was quoted,Friday,BEFORE
trying to tie,Friday,IS_INCLUDED
has stalled,Friday,BEFORE
opposed,Friday,BEFORE
has said,Friday,BEFORE
calls,Friday,IS_INCLUDED
said,Friday,IS_INCLUDED
planned to visit,Friday,AFTER
sent,Sunday,IS_INCLUDED
wants to withdraw,O,DURING
a costly war,O,INCLUDES
told,Sunday,IS_INCLUDED
will cooperate,O,AFTER
That 1978 resolution calls,O,DURING
occupies,O,DURING
said,Friday,IS_INCLUDED
said,Sunday,IS_INCLUDED
to talk,today,IS_INCLUDED
have gotten,O,AFTER
has mounted,O,BEFORE
has been faced,O,DURING_INV
a growing grassroots movement calling,O,DURING
created,1985,IS_INCLUDED
have been killed fighting,1985,AFTER
killed,Last week,IS_INCLUDED
wounded,Last week,IS_INCLUDED
suffered,last year,IS_INCLUDED
were killed,last February,IS_INCLUDED
said,Sunday,IS_INCLUDED
remarks,last week,IS_INCLUDED
a lecture,last week,IS_INCLUDED
left,Sunday,IS_INCLUDED
have been cut,nearly two years,DURING
a speech,six weeks ago,IS_INCLUDED
saying,the time,IS_INCLUDED
told,Sunday,IS_INCLUDED
said,Sunday,IS_INCLUDED
suggested,Sunday,IS_INCLUDED
told,Sunday,IS_INCLUDED
the long-stalled peace talks,Sunday,BEFORE
said,last week,IS_INCLUDED
resumed,nearly two months,ENDS
blocked,nearly two months,BEGINS
was worked,O,BEFORE
had moved,O,BEFORE
Ritter QUOTs return,O,BEFORE
signed,Feb. 23,IS_INCLUDED
had placed,O,BEFORE
alleged,O,BEFORE
have resisted,Previously,IS_INCLUDED
its 1990 invasion,1990,IS_INCLUDED
to go,next week,IS_INCLUDED
finished drafting,Friday,IS_INCLUDED
appointed,Thursday,IS_INCLUDED
said,Thursday,IS_INCLUDED
laid,Feb. 23,IS_INCLUDED
but said,Friday,IS_INCLUDED
an inspection,Jan. 13,AFTER
to last,over a week,SIMULTANEOUS
arrived,Thursday,IS_INCLUDED
a 10-hour tour,10-hour,SIMULTANEOUS
resumed,Friday,IS_INCLUDED
work,Friday,IS_INCLUDED
said,O,BEFORE
has charged,O,BEFORE
had been allowed to carry,over a week,IS_INCLUDED
stopped providing,Jan. 13,AFTER
said,Friday,BEFORE
is seen,Friday,AFTER
said,Friday,BEFORE
had argued,Friday,BEFORE
said,Thursday,IS_INCLUDED
has said,Friday,BEFORE
clashes,recent days,IS_INCLUDED
marched,Sunday,IS_INCLUDED
say,O,IS_INCLUDED
were reported killed,recent days,IS_INCLUDED
arrested,Earlier Sunday,IS_INCLUDED
cosponsor,O,INCLUDES
two killings,Feb. 20,BEFORE
clashed,Earlier Sunday,INCLUDES
are not going to be left,this summer,IS_INCLUDED
each others QUOT road-blocking protests,this summer,IS_INCLUDED
have provoked,the past three summers,IS_INCLUDED
rallied,Sunday,IS_INCLUDED
has been ruled,1972,BEGUN_BY
said,Sunday,IS_INCLUDED
the talks,February,IS_INCLUDED
pending meetings,last week,IS_INCLUDED
pending meetings,10 days ago,IS_INCLUDED
invited,two weeks ago,IS_INCLUDED
are supposed to conclude,May,BEFORE
found,Sunday,IS_INCLUDED
was expelled,Feb. 20,IS_INCLUDED
set to resume,Monday,IS_INCLUDED
truce,8-month-old,DURING
seized,Sunday,IS_INCLUDED
the return,Sunday,AFTER
peace talks,Sunday,AFTER
said,O,BEFORE
set to resume,O,BEFORE
appeared to be,Sunday,IS_INCLUDED
are supposed to conclude,O,IS_INCLUDED
said,Sunday,IS_INCLUDED
opposed,O,IS_INCLUDED
wants,O,IS_INCLUDED
is threatening to push,O,IS_INCLUDED
said,O,BEFORE
prevented,this summer,IS_INCLUDED
said,Earlier Sunday,IS_INCLUDED
cited,December,IS_INCLUDED
was appointed,the following year,IS_INCLUDED
was made,May 22 COMMA 1995,IS_INCLUDED
is about to go,O,AFTER
expressed,O,BEFORE
part,October 1984,IS_INCLUDED
spent,six days,DURING
was sent,May 26 COMMA 1980,IS_INCLUDED
will move,O,AFTER
set,O,BEFORE
said,O,BEFORE
said,Saturday,IS_INCLUDED
usage,O,DURING
beginning to infiltrate,O,DURING
have emerged bringing,O,AFTER
experiencing,O,DURING
fast overtaking,O,DURING
becoming,O,DURING
would prove,the future,IS_INCLUDED
to be seen,O,AFTER
has,O,DURING
use,O,AFTER
will create,O,AFTER
developing,O,DURING
reaching,O,DURING
move,O,BEFORE
has become,O,IS_INCLUDED
elections,recently,IS_INCLUDED
took,recently,IS_INCLUDED
requires,O,INCLUDES
having donated,1995,IS_INCLUDED
said,Friday,IS_INCLUDED
and hopes to win,this September,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
and hopes to win,O,IS_INCLUDED
are approaching,O,BEFORE
skyrocketed,O,BEFORE
fairly intense,now,IS_INCLUDED
think,now,SIMULTANEOUS
are not used to,O,BEFORE
responded,less than one hour,ENDS
say,less than one hour,BEGINS
to travel,next week,IS_INCLUDED
planned,O,IS_INCLUDED
feels,now,IS_INCLUDED
sought to soften,Friday,IS_INCLUDED
saying,Friday,IS_INCLUDED
glossed,the day,IS_INCLUDED
arrived,the day,IS_INCLUDED
happens,today,IS_INCLUDED
stern warnings,Thursday,IS_INCLUDED
strikes to continue,the future,IS_INCLUDED
say,O,IS_INCLUDED
headed,O,BEFORE
continues,O,INCLUDES
says,O,IS_INCLUDED
does nQUOTt stop building,O,BEFORE
is not authorized to use,O,IS_INCLUDED
open,no more than sixty days,DURING
wrapped,today,IS_INCLUDED
QUOTs expected to meet,later this afternoon,IS_INCLUDED
Iraq QUOTs proposal,O,BEFORE
a three hour meeting,three hour,DURING
appears to be making,O,IS_INCLUDED
QUOTs expected to meet,later this afternoon,IS_INCLUDED
insists,later this afternoon,IS_INCLUDED
a worldwide glut,O,DURING
have been falling,O,DURING
are seeing,today,DURING
saw,the winter of nineteen ninety-four,IS_INCLUDED
have come,O,BEFORE
QUOTs built,O,BEFORE
fell,the last two weeks,IS_INCLUDED
will look to increase,O,AFTER
That according,O,IS_INCLUDED
say,O,INCLUDES
ordered,this week,IS_INCLUDED
assigned,this week,IS_INCLUDED
continues,O,INCLUDES
a nineteen ninety-seven attack,nineteen ninety-seven,IS_INCLUDED
tells,O,IS_INCLUDED
worked,O,BEFORE
are investigating,Now,IS_INCLUDED
been charged,O,BEFORE
explodes,last month,IS_INCLUDED
a bomb,January nineteen ninety-seven,IS_INCLUDED
is suggesting,O,INCLUDES
last month QUOTs explosion,last month,IS_INCLUDED
bombing appear to match,O,IS_INCLUDED
claim,O,IS_INCLUDED
put,today,IS_INCLUDED
began to promote,today,IS_INCLUDED
began to arrive,Today,IS_INCLUDED
are going to go,now,AFTER
want to know,O,IS_INCLUDED
the broadcast,O,IS_INCLUDED
appears to believe,O,IS_INCLUDED
has said,O,BEFORE
began to promote,today,DURING
are returning,O,IS_INCLUDED
began to arrive,Today,DURING
unfolding,Today,IS_INCLUDED
wants,last night,AFTER
wants,O,IS_INCLUDED
wants,now,IS_INCLUDED
were found,O,BEFORE
reported,last night,IS_INCLUDED
said,O,IS_INCLUDED
said,today,IS_INCLUDED
known,O,IS_INCLUDED
continues to maintain,O,IS_INCLUDED
to change,the next several days,IS_INCLUDED
likely,O,IS_INCLUDED
have been declared,O,BEFORE
off,O,IS_INCLUDED
out,O,IS_INCLUDED
are flying,O,IS_INCLUDED
are flying,today,IS_INCLUDED
toured,Yesterday,IS_INCLUDED
are going to have to live,O,AFTER
are going to have to live,a while,SIMULTANEOUS
do nQUOTt have,O,IS_INCLUDED
added,today,DURING
averaging,1997,IS_INCLUDED
showed,O,BEFORE
broke,O,BEFORE
rose,O,BEFORE
declined,December,IS_INCLUDED
showed,O,BEFORE
has been helped,O,BEFORE
reflected not,O,BEFORE
came,O,BEFORE
reflects,O,INCLUDES
accounting,December,AFTER
has been creating,the first nine months,IS_INCLUDED
extended,January,IS_INCLUDED
has made,O,BEFORE
left,a year earlier,AFTER
rose,O,BEFORE
drawing,O,INCLUDES
declined,last month,IS_INCLUDED
added,January,IS_INCLUDED
a news conference,Friday,IS_INCLUDED
have fallen,the last few months,IS_INCLUDED
averaging,the first nine months,SIMULTANEOUS
has been creating,the last three months,SIMULTANEOUS
has been creating,the last four months,SIMULTANEOUS
a small downward revision,Friday,IS_INCLUDED
began,last fall,IS_INCLUDED
to slow,coming months,IS_INCLUDED
lost,the last decade,IS_INCLUDED
to raise,last month,IS_INCLUDED
remained,last month,DURING
added,last month,IS_INCLUDED
reported,Friday,IS_INCLUDED
created,January,IS_INCLUDED
reflected,O,BEFORE
said,O,BEFORE
extending,a year earlier,AFTER
said,O,BEFORE
is looming,O,AFTER
expects,O,IS_INCLUDED
said,O,BEFORE
have suggested,O,BEFORE
employment gains,last fall,IS_INCLUDED
and have allowed,O,BEFORE
have helped,O,BEFORE
said,O,BEFORE
expected to be,O,IS_INCLUDED
is expected to lead,O,IS_INCLUDED
said,O,BEFORE
was pleased,Friday,IS_INCLUDED
asked,Friday,BEFORE
know,Friday,DURING
dismayed,Friday,IS_INCLUDED
am shocked,Friday,IS_INCLUDED
want to be,Friday,IS_INCLUDED
are not going to dignify,Thursday,IS_INCLUDED
have been subjected,the past few weeks,INCLUDES
stated unambiguously,this morning,IS_INCLUDED
designed to mislead,the past few weeks,IS_INCLUDED
said,O,BEFORE
said,O,BEFORE
appeared,around 7:15 p.m.,IS_INCLUDED
said,O,BEFORE
was watching,Thursday evening,IS_INCLUDED
was killed,Thursday evening,IS_INCLUDED
were removed,a few years ago,IS_INCLUDED
lives,O,DURING
intended to rob,around 7:15 p.m.,BEFORE
said,O,BEFORE
have is,O,DURING
created,Tuesday,IS_INCLUDED
said,O,BEFORE
investigation,O,BEFORE
the 14 killings,O,BEFORE
the 14 killings,1993,AFTER
had been killed,last year,IS_INCLUDED
said,O,BEFORE
have expressed,recent months,IS_INCLUDED
said,O,BEFORE
the slayings,the last five years,IS_INCLUDED
began delving,Thursday,IS_INCLUDED
acknowledged,Thursday,BEFORE
began delving,Thursday,IS_INCLUDED
getting,O,IS_INCLUDED
the task-force investigation,Thursday,BEGUN_BY
no arrests,O,IS_INCLUDED
vindicated,two years ago,IS_INCLUDED
took,this week,IS_INCLUDED
said,Saturday COMMA April 25,IS_INCLUDED
the use,two years ago,IS_INCLUDED
upheld,O,BEFORE
and joined,O,BEFORE
were expressed,O,BEFORE
found,O,BEFORE
seemed to agree,this week,IS_INCLUDED
chose to uphold,O,BEFORE
providing,O,BEFORE
did not cover,O,BEFORE
supported,O,BEFORE
managed,O,BEFORE
was convicted,nineteen ninety-one,IS_INCLUDED
has reinstated,O,BEFORE
is facing,O,IS_INCLUDED
bought,nineteen ninety-one,BEFORE
were thrown,nineteen ninety-six,IS_INCLUDED
had not been raised,nineteen ninety-one,IS_INCLUDED
to send,O,AFTER
has ruled,Now,SIMULTANEOUS
parole,O,BEFORE
brought,Now,BEFORE
means,O,IS_INCLUDED
have kept,more than two thousand years,DURING
is coming,a few minutes,BEFORE
were destroyed COMMA,nineteen seventy-nine,INCLUDES
today QUOTs geography quiz,today,SIMULTANEOUS
sanctioned,O,AFTER
declared,O,AFTER
invaded,nineteen seventy-nine,INCLUDES
dominated,centuries,DURING_INV
search,O,IS_INCLUDED
could have used,O,BEFORE
speak,today,IS_INCLUDED
and have,today,IS_INCLUDED
Think,today,IS_INCLUDED
patrolling,now,DURING
is bolstering,O,INCLUDES
increasingly eager,now,DURING
half unemployment,the year two thousand,ENDED_BY
been abandoned,now,IS_INCLUDED
could nQUOTt have come,today,BEFORE
the general election,this September,IS_INCLUDED
have been demonstrating,today,IS_INCLUDED
the second world war,O,BEFORE
His promise,O,BEFORE
say,O,IS_INCLUDED
is slipping,O,INCLUDES
reports,O,IS_INCLUDED
cascaded,O,IS_INCLUDED
cascaded,today,IS_INCLUDED
are warning,O,INCLUDES
say,O,IS_INCLUDED
say,O,IS_INCLUDED
to be expelled,O,AFTER
Any decision,O,AFTER
called,O,BEFORE
two killings,last week,IS_INCLUDED
is going to be used,O,AFTER
According to,O,BEFORE
a public hearing,O,BEFORE
says,O,BEFORE
are targeting,Now,DURING_INV
says,O,BEFORE
bought,O,BEFORE
laid,O,BEFORE
funded,O,INCLUDES
tomorrow QUOTs vote,tomorrow,IS_INCLUDED
located,now,IS_INCLUDED
will vote,Tomorrow,IS_INCLUDED
delivered,O,BEFORE
say,O,IS_INCLUDED
say,O,IS_INCLUDED
too afraid,O,BEFORE
reports,O,IS_INCLUDED
an offensive,O,INCLUDES
More heavy gunfire,O,IS_INCLUDED
is thought to have been planned,O,BEFORE
considerably worried,O,INCLUDES
were saying,mid afternoon,IS_INCLUDED
the beginnings,O,AFTER
is thought to have been planned,O,IS_INCLUDED
been confirmed,O,IS_INCLUDED
the operation,mid afternoon,ENDED_BY
met,Sunday,IS_INCLUDED
said,Monday,IS_INCLUDED
encountering,O,DURING
met,last week,IS_INCLUDED
described,Monday,IS_INCLUDED
outnumber,O,DURING
was told,Wednesday,IS_INCLUDED
said,Monday,IS_INCLUDED
has informed,O,BEFORE
said,Monday,IS_INCLUDED
said,Monday,BEFORE
sought to prove,Monday,BEFORE
said,Monday,BEFORE
on,Monday,IS_INCLUDED
started calling,Monday,IS_INCLUDED
to compete,this year,IS_INCLUDED
rally,two day,DURING
rally,two day,DURING
gathered,O,BEFORE
VOA West Africa Correspondent Purnell Murdock reports,O,IS_INCLUDED
says,O,IS_INCLUDED
Organizers state,two days,BEFORE
announced,O,BEFORE
have,now,BEFORE
beginning to,now,IS_INCLUDED
hate group crimes,last year,IS_INCLUDED
received,O,BEFORE
are joining,O,INCLUDES
sold,a year,IS_INCLUDED
helped,O,BEFORE
jumped,this year,DURING_INV
dropping,the nineties,DURING
grew,last year,IS_INCLUDED
has followed,More recently,IS_INCLUDED
monitored,O,BEFORE
a dramatic rise,the past year,DURING
says,O,BEFORE
being used,O,INCLUDES
mentioned,O,BEFORE
the expansion,O,BEFORE
have,the past,IS_INCLUDED
equal,today,IS_INCLUDED
severe violations,the past twenty years,IS_INCLUDED
says,O,BEFORE
make,O,INCLUDES
says,O,BEFORE
are being organized,O,INCLUDES
totally dependent,O,IS_INCLUDED
are facing,O,IS_INCLUDED
says,O,IS_INCLUDED
the bloodletting,O,IS_INCLUDED
says,O,IS_INCLUDED
is appealing,O,IS_INCLUDED
says,O,BEFORE
said,O,BEFORE
called,O,BEFORE
is asked to uh stretch,O,AFTER
meet,Monday,IS_INCLUDED
next week QUOTs talks,next week,IS_INCLUDED
was scheduled to return to port,O,BEFORE
are stationed,O,BEFORE
could head,O,AFTER
confirmed,the weekend,IS_INCLUDED
is taking,O,INCLUDES
have indicated,O,BEFORE
could go,the end of the month,AFTER
is to put,the end of the month,ENDED_BY
back down,O,AFTER
have sized,O,BEFORE
are nQUOTt being allowed to leave,O,INCLUDES
could become,O,AFTER
said,the weekend,IS_INCLUDED
backing,O,BEFORE
asked,yesterday,IS_INCLUDED
said,yesterday,IS_INCLUDED
tried to entice,yesterday,IS_INCLUDED
invited,Friday,BEFORE
tried to scare,Friday,IS_INCLUDED
will help,O,AFTER
said,yesterday,IS_INCLUDED
were trying to block shipping,yesterday,INCLUDES
asked,yesterday,IS_INCLUDED
implied,yesterday,IS_INCLUDED
said,O,BEFORE
a statement,O,BEFORE
speaking,O,BEFORE
maintains,O,BEFORE
has imposed,yesterday,INCLUDES
asked,yesterday,BEFORE
disclosed,yesterday,IS_INCLUDED
was searching,O,BEFORE
will withdraw,yesterday,AFTER
announced,yesterday,IS_INCLUDED
assumed,O,BEFORE
hopes to lure,O,IS_INCLUDED
triggers,O,IS_INCLUDED
would begin QUOTQUOT,O,IAFTER
leaving,O,IS_INCLUDED
drags,O,AFTER
said,O,BEFORE
declared,O,BEFORE
has,O,IS_INCLUDED
are nQUOTt being allowed to leave,O,IS_INCLUDED
finds,O,IS_INCLUDED
says,O,IS_INCLUDED
Saddam Hussein guessing,O,IS_INCLUDED
planning,O,IS_INCLUDED
say,O,IS_INCLUDED
will surrender,the next few days,IS_INCLUDED
the ground offensive begin,Saturday night,IS_INCLUDED
began,last August,IS_INCLUDED
withdraw,noon Saturday,AFTER
withdraw,a week,IS_INCLUDED
picked,a week or so ago,IS_INCLUDED
decided,Feb. 11,IS_INCLUDED
has begun,O,BEFORE
has been sitting,O,INCLUDES
became,the weekend,IS_INCLUDED
said,late,IS_INCLUDED
said,O,BEFORE
dictating,O,IS_INCLUDED
has offended,O,BEFORE
a country participating,O,IS_INCLUDED
asked,O,BEFORE
is entrenched,O,IS_INCLUDED
appears,O,IS_INCLUDED
disavow,O,IS_INCLUDED
declaring,the weekend,IS_INCLUDED
said,O,BEFORE
to cause,O,AFTER
has,O,IS_INCLUDED
seem,O,IS_INCLUDED
has nQUOTt unleashed,O,IS_INCLUDED
said,O,BEFORE
is believed to have,O,IS_INCLUDED
to deliver,O,AFTER
appears,O,IS_INCLUDED
remains to be seen,O,AFTER
remains to be seen,O,IS_INCLUDED
will commit,O,AFTER
continues to implore,O,IS_INCLUDED
