token1,token2,lemma1,lemma2,label
rose,O,rise,O,BEFORE
indicated,Earlier this month,indicate,earlier this month,IS_INCLUDED
said,O,say,O,BEFORE
remain,O,remain,O,INCLUDES
said,O,say,O,BEFORE
surfaced,last year,surface,last year,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
had,March 31,have,march 31,ENDED_BY
had,the year,have,the year,DURING
had,O,have,O,BEFORE
welcomed,O,welcome,O,BEFORE
establishment,next year QUOTs first quarter,establishment,next year QUOTs 1 quarter,IS_INCLUDED
announced,O,announce,O,BEFORE
under,O,under,O,BEFORE
launched,last week,launch,last week,IS_INCLUDED
rejected,Earlier this year,reject,earlier this year,IS_INCLUDED
filed,O,file,O,BEFORE
led,O,lead,O,INCLUDES
said,O,say,O,BEFORE
controls,currently,control,currently,IS_INCLUDED
control,1992,control,1992,IS_INCLUDED
said,O,say,O,BEFORE
profit,Jan. 31,profit,jan. 31,ENDED_BY
profit,the fiscal year,profit,the fiscal year,DURING
sales,Jan. 31,sale,jan. 31,ENDED_BY
sales,the fiscal year,sale,the fiscal year,DURING
reported,Jan. 31,report,jan. 31,AFTER
reported,O,report,O,BEFORE
completed,Dec. 15,complete,dec. 15,ENDED_BY
said,O,say,O,BEFORE
announcement,yesterday,announcement,yesterday,IS_INCLUDED
agreed,O,agree,O,BEFORE
purchased,Sept. 29,purchase,sept. 29,ENDED_BY
approved,1987,approve,1987,IS_INCLUDED
announced,O,announce,O,IS_INCLUDED
closing,Friday,close,friday,IS_INCLUDED
slumped,recently,slump,recently,IS_INCLUDED
had,this year,have,this year,DURING
had,O,have,O,BEFORE
rising,the year,rise,the year,DURING
fluctuated,O,fluctuate,O,BEFORE
rumored,six months,rumor,six month,DURING
rumored,O,rumor,O,BEFORE
said,O,say,O,BEFORE
according,O,accord,O,IS_INCLUDED
declining,this year,decline,this year,IS_INCLUDED
authorized,O,authorize,O,BEFORE
lowered,O,lower,O,BEFORE
dropped,Third-quarter,drop,third-quarter,DURING_INV
loss,third-quarter,loss,third-quarter,DURING
loss,third-quarter,loss,third-quarter,DURING
said,O,say,O,BEFORE
closed,Friday,close,friday,IS_INCLUDED
plummeted,O,plummet,O,BEFORE
published,early November,publish,early november,IS_INCLUDED
recorded,third-quarter,record,third-quarter,IS_INCLUDED
rose,the third quarter,rise,the 3 quarter,IS_INCLUDED
close,Thursday,close,thursday,IS_INCLUDED
close,Thursday,close,thursday,IS_INCLUDED
said,last week,say,last week,IS_INCLUDED
submit,mid-November,submit,mid-november,BEFORE
expire,Nov. 16,expire,nov. 16,IS_INCLUDED
expire,Friday evening,expire,friday evening,IS_INCLUDED
expire,Nov. 6,expire,nov. 6,IS_INCLUDED
expire,last Thursday,expire,last thursday,IS_INCLUDED
said,O,say,O,BEFORE
extended,Friday,extend,friday,IS_INCLUDED
extended,O,extend,O,BEFORE
said,O,say,O,BEFORE
report,O,report,O,BEFORE
said,O,say,O,BEFORE
said,O,say,O,BEFORE
sought,O,seek,O,BEFORE
said,O,say,O,BEFORE
redemption,Dec. 7,redemption,dec. 7,IS_INCLUDED
closed,Friday,close,friday,IS_INCLUDED
remains,then,remain,then,ENDED_BY
terminate,Nov. 30,terminate,nov. 30,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
redeeming,O,redeeming,O,INCLUDES
had,last Monday,have,last monday,IS_INCLUDED
closed,Friday,close,friday,IS_INCLUDED
pay,O,pay,O,AFTER
due,March 1 COMMA 2011,due,march 1 COMMA 2011,ENDED_BY
redeem,Nov. 16,redeem,nov. 16,IS_INCLUDED
plans,O,plan,O,INCLUDES
talks,Late last week,talk,late last week,IS_INCLUDED
began,Late last week,begin,late last week,IS_INCLUDED
fell,Friday,fall,friday,IS_INCLUDED
fell,Friday,fall,friday,IS_INCLUDED
launched,Sept. 26,launch,sept. 26,IS_INCLUDED
filed,O,file,O,BEFORE
mailed,last Friday,mail,last friday,IS_INCLUDED
said,O,say,O,BEFORE
expire,midnight Friday,expire,midnight friday,IS_INCLUDED
extended,O,extend,O,BEFORE
said,O,say,O,BEFORE
close,around year end,close,around year end,IS_INCLUDED
agreed,June,agree,june,IS_INCLUDED
said,O,say,O,BEFORE
become,O,become,O,BEFORE
expected,O,expect,O,IS_INCLUDED
due,March 15 COMMA 2007,due,march 15 COMMA 2007,ENDED_BY
said,O,say,O,BEFORE
said,O,say,O,BEFORE
given,O,give,O,BEFORE
said,O,say,O,BEFORE
purchases,Friday,purchase,friday,IS_INCLUDED
said,Friday,say,friday,IS_INCLUDED
concentrate,O,concentrate,O,AFTER
said,O,say,O,BEFORE
bought,February,buy,february,IS_INCLUDED
expects,O,expect,O,INCLUDES
repaid,O,repay,O,BEFORE
pay,February,pay,february,ENDED_BY
expected,O,expect,O,BEFORE
distributed,last December,distribute,last december,IS_INCLUDED
had,last year,have,last year,IS_INCLUDED
had,O,have,O,BEFORE
said,O,say,O,BEFORE
according,last December,accord,last december,IS_INCLUDED
rose,the nine months,rise,the nine month,IS_INCLUDED
sale,August,sale,august,IS_INCLUDED
results,Third-quarter,result,third-quarter,DURING_INV
posted,O,post,O,BEFORE
war,nearly three years,war,nearly three year,DURING_INV
fell,the latest quarter,fall,the late quarter,DURING_INV
earnings,last year,earning,last year,IS_INCLUDED
had,the latest quarter,have,the late quarter,IS_INCLUDED
closed,Friday,close,friday,IS_INCLUDED
results,fourth-quarter,result,fourth-quarter,DURING_INV
earthquake,nearly two weeks ago,earthquake,nearly two week ago,IS_INCLUDED
started,O,start,O,BEFORE
results,year-earlier,result,year-earlier,DURING_INV
losses,Last year,los,last year,IS_INCLUDED
fell,O,fall,O,BEFORE
fell,third-quarter,fall,third-quarter,DURING_INV
included,Third-quarter,include,third-quarter,IS_INCLUDED
losses,a year,los,a year,ENDS
earnings,a year,earning,a year,BEGINS
lower,next year,low,next year,IS_INCLUDED
remain,next year,remain,next year,IS_INCLUDED
do,the fourth quarter,do,the 4 quarter,IS_INCLUDED
expected,O,expect,O,INCLUDES
losses,the first nine months,los,the 1 nine month,DURING
said,Friday,say,friday,IS_INCLUDED
burned,this year,burn,this year,IS_INCLUDED
challenges,the near term,challenge,the near term,IS_INCLUDED
said,O,say,O,BEFORE
continue,next year,continue,next year,DURING
pay,every quarter,pay,every quarter,IS_INCLUDED
risen,O,rise,O,BEFORE
betting,O,bet,O,INCLUDES
weak,the quarter,weak,the quarter,IS_INCLUDED
reduction,the end of the year,reduction,the end of the year,ENDED_BY
reduced,the quarter,reduce,the quarter,IS_INCLUDED
cut,future quarters,cut,future quarter,IS_INCLUDED
paid,the quarter,pay,the quarter,DURING
noted,O,note,O,BEFORE
took,O,take,O,IS_INCLUDED
said,a month ago,say,a month ago,IS_INCLUDED
took,the quarter,take,the quarter,IS_INCLUDED
inched,the quarter,inch,the quarter,DURING
said,O,say,O,BEFORE
announcement,O,announcement,O,BEFORE
turnaround,next year,turnaround,next year,IS_INCLUDED
loss,the third quarter,loss,the 3 quarter,DURING
announcement,Friday,announcement,friday,IS_INCLUDED
fell,Friday,fall,friday,IS_INCLUDED
flaring,O,flare,O,IS_INCLUDED
inched,a year,inch,a year,IS_INCLUDED
said,O,say,O,BEFORE
at,O,at,O,IS_INCLUDED
low,next year,low,next year,IS_INCLUDED
earned,the nine months,earn,the nine month,DURING
payments,the next four years,payment,the next four year,DURING
pay,O,pay,O,AFTER
signed,Earlier this month,sign,earlier this month,IS_INCLUDED
made,O,make,O,BEFORE
according,recent,accord,recent,IS_INCLUDED
holds,O,hold,O,INCLUDES
began,July,begin,july,IS_INCLUDED
reducing,early September,reduce,early september,IS_INCLUDED
purchase,February,purchase,february,IS_INCLUDED
disclosed,May,disclose,may,IS_INCLUDED
fended,recently,fend,recently,IS_INCLUDED
leaped,Friday,leap,friday,IS_INCLUDED
bought,Thursday,buy,thursday,ENDED_BY
bought,Sept. 14,buy,sept. 14,BEGUN_BY
said,from time to time,say,from time to time,BEFORE
evaluate,from time to time,evaluate,from time to time,IS_INCLUDED
considered,the past,consider,the past,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
raising,July,raise,july,BEGUN_BY
selling,O,sell,O,INCLUDES
conceded,O,concede,O,BEFORE
scrapped,this past spring,scrap,this past spring,IS_INCLUDED
slash,O,slash,O,AFTER
slash,the end of 1990,slash,the end of 1990,IS_INCLUDED
announced,recently,announce,recently,IS_INCLUDED
held,O,hold,O,AFTER
losses,several quarters,los,several quarter,IS_INCLUDED
achieved,several quarters,achieve,several quarter,AFTER
achieved,recently,achieve,recently,IS_INCLUDED
had,the first nine months,have,the 1 nine month,DURING
earnings,third-quarter,earning,third-quarter,DURING
reported,Last week,report,last week,IS_INCLUDED
extended,January,extend,january,ENDED_BY
extended,recent months,extend,recent month,IS_INCLUDED
develop,next year,develop,next year,IS_INCLUDED
tapping,a good part of 1990,tap,a good part of 1990,DURING
continue,1990,continue,1990,IS_INCLUDED
sale,recent,sale,recent,IS_INCLUDED
buying,next year,buy,next year,IS_INCLUDED
talking,O,talk,O,INCLUDES
shrank,this year,shrink,this year,IS_INCLUDED
effort,five-year,effort,five-year,DURING_INV
said,O,say,O,BEFORE
sees,now,see,now,IS_INCLUDED
thinks,O,think,O,INCLUDES
hemorrhaging,months ago,hemorrhage,month ago,IS_INCLUDED
consider,soon,consider,soon,IS_INCLUDED
healthy,soon,healthy,soon,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
hopes,O,hope,O,IS_INCLUDED
scrape,O,scrape,O,BEFORE
listed,O,list,O,BEFORE
posted,Last month,post,last month,IS_INCLUDED
announced,September,announce,september,IS_INCLUDED
doubling,O,double,O,INCLUDES
doubling,1980,double,1980,BEGUN_BY
bringing,O,bring,O,INCLUDES
injected,O,inject,O,AFTER
seen,O,see,O,AFTER
recommending,the future,recommend,the future,IS_INCLUDED
said,O,say,O,BEFORE
said,O,say,O,BEFORE
soared,recent years,soar,recent year,IS_INCLUDED
moved,recent years,move,recent year,IS_INCLUDED
repel,O,repel,O,INCLUDES
expect,O,expect,O,INCLUDES
exceed,currently,exceed,currently,IS_INCLUDED
loss,the year,loss,the year,IS_INCLUDED
announced,Friday,announce,friday,IS_INCLUDED
pay,O,pay,O,AFTER
agreement,O,agreement,O,BEFORE
say,O,say,O,IS_INCLUDED
find,O,find,O,AFTER
said,O,say,O,BEFORE
make,O,make,O,IS_INCLUDED
brimmed,O,brim,O,BEFORE
makes,O,make,O,IS_INCLUDED
agreed,five years,agree,five year,BEGINS
broke,1984,break,1984,IS_INCLUDED
speculated,O,speculate,O,IS_INCLUDED
trading,Friday,trading,friday,IS_INCLUDED
trading,Friday,trading,friday,IS_INCLUDED
scaled,now,scale,now,IS_INCLUDED
predicting,O,predict,O,BEFORE
earned,1988,earn,1988,IS_INCLUDED
dilute,1991,dilute,1991,IS_INCLUDED
dilute,1990,dilute,1990,IS_INCLUDED
said,O,say,O,BEFORE
surprised,O,surprise,O,BEFORE
flawed,O,flawed,O,INCLUDES
finds,O,find,O,INCLUDES
said,O,say,O,BEFORE
agreed,O,agree,O,BEFORE
begin,June 1994,begin,june 1994,IS_INCLUDED
requires,O,require,O,INCLUDES
said,O,say,O,BEFORE
said,O,say,O,BEFORE
continued,the weekend,continue,the weekend,DURING
estimate,O,estimate,O,INCLUDES
estimated,O,estimate,O,BEFORE
profitable,1994 or later,profitable,1994 or later,BEGUN_BY
acknowledged,O,acknowledge,O,BEFORE
bidding,earlier this month,bidding,earlier this month,IS_INCLUDED
forced,O,force,O,BEFORE
obtained,O,obtain,O,IS_INCLUDED
said,O,say,O,BEFORE
merger,O,merger,O,AFTER
announced,Friday,announce,friday,IS_INCLUDED
calls,O,call,O,INCLUDES
placate,the short term,placate,the short term,INCLUDES
estimated,O,estimate,O,AFTER
process,June 1994,process,june 1994,IS_INCLUDED
wait,O,wait,O,AFTER
give,O,give,O,AFTER
fallen,Three days,fall,three day,BEGINS
fallen,Eight trading days,fall,eight trading day,ENDS
plunge,the day,plunge,the day,ENDS
fallen,the day,fall,the day,BEGINS
blamed,O,blame,O,BEFORE
earned,the 1988 quarter,earn,the 1988 quarter,IS_INCLUDED
rise,third-quarter,rise,third-quarter,IS_INCLUDED
reported,last year,report,last year,IS_INCLUDED
lower,third-quarter,low,third-quarter,IS_INCLUDED
fell,Friday,fall,friday,IS_INCLUDED
rose,Friday,rise,friday,IS_INCLUDED
rocketed,O,rocket,O,BEFORE
resume,two to three weeks,resume,two to three week,IS_INCLUDED
fell,Thursday,fall,thursday,IS_INCLUDED
said,O,say,O,IS_INCLUDED
eased,Friday,ease,friday,IS_INCLUDED
plans,now,plan,now,IS_INCLUDED
surged,Friday,surge,friday,IS_INCLUDED
totaled,Friday,total,friday,IS_INCLUDED
lost,Friday,lose,friday,IS_INCLUDED
fell,Friday,fall,friday,IS_INCLUDED
dropped,the week,drop,the week,IS_INCLUDED
tumbled,Friday,tumble,friday,IS_INCLUDED
close,Friday,close,friday,IS_INCLUDED
fallen,Oct. 12,fall,oct. 12,AFTER
agrees,O,agree,O,BEFORE
says,O,say,O,BEFORE
crash,1987,crash,1987,IS_INCLUDED
hurt,past years,hurt,past year,IS_INCLUDED
hurt,these days,hurt,these day,IS_INCLUDED
programs,past years,program,past year,IS_INCLUDED
thinks,now,think,now,IS_INCLUDED
acknowledges,O,acknowledge,O,BEFORE
slide,this month,slide,this month,IS_INCLUDED
Estimates,O,estimate,O,BEFORE
amounted,September,amount,september,IS_INCLUDED
declares,O,declare,O,BEFORE
affects,O,affect,O,INCLUDES
adding,O,add,O,INCLUDES
says,O,say,O,IS_INCLUDED
seem,O,seem,O,IS_INCLUDED
slashed,O,slash,O,BEFORE
according,O,accord,O,IS_INCLUDED
shipment,O,shipment,O,AFTER
told,O,tell,O,BEFORE
change,year-end,change,year-end,BEGUN_BY
calculated,O,calculate,O,BEFORE
square,the weekend,square,the weekend,BEFORE
dropped,Friday,drop,friday,IS_INCLUDED
said,O,say,O,BEFORE
dropped,Friday,drop,friday,IS_INCLUDED
lose,a week,lose,a week,IS_INCLUDED
culmination,a week,culmination,a week,ENDS
decline,the past five days,decline,the past five day,IS_INCLUDED
closed,Friday,close,friday,ENDS
said,O,say,O,BEFORE
profittaking,Friday,profittaking,friday,IS_INCLUDED
made,this week,make,this week,IS_INCLUDED
transactions,November,transaction,november,IS_INCLUDED
transactions,day,transaction,day,AFTER
advances,recent,advance,recent,IS_INCLUDED
dashed,Friday,dash,friday,IS_INCLUDED
estimated,O,estimate,O,BEFORE
trading,Monday,trading,monday,IS_INCLUDED
advances,this week,advance,this week,IS_INCLUDED
closed,O,close,O,BEFORE
fell,O,fall,O,BEFORE
shed,O,shed,O,BEFORE
skidded,O,skid,O,BEFORE
showed,Friday,show,friday,IS_INCLUDED
telegraphed,Friday,telegraph,friday,IS_INCLUDED
settled,O,settle,O,BEFORE
weakness,O,weakness,O,INCLUDES
weakness,current,weakness,current,DURING_INV
plunge,Oct. 13,plunge,oct. 13,IS_INCLUDED
shed,the previous Friday,shed,the previous friday,BEGUN_BY
shed,O,shed,O,BEFORE
losses,overnight,los,overnight,DURING
closed,O,close,O,BEFORE
closed,Friday,close,friday,ENDS
in,Thursday,in,thursday,IS_INCLUDED
said,Thursday,say,thursday,BEFORE
buying,the week,buy,the week,IS_INCLUDED
charge,the latest quarter,charge,the late quarter,IS_INCLUDED
fell,third-quarter,fall,third-quarter,IS_INCLUDED
reported,O,report,O,BEFORE
earned,Last year,earn,last year,IS_INCLUDED
increase,the full year,increase,the full year,IS_INCLUDED
telling,recently,tell,recently,ENDED_BY
announcement,Last Friday,announcement,last friday,IS_INCLUDED
reassigned,recent weeks,reassign,recent week,IS_INCLUDED
said,recent weeks,say,recent week,IS_INCLUDED
reported,recent weeks,report,recent week,IS_INCLUDED
retained,O,retain,O,BEFORE
come,next year,come,next year,IS_INCLUDED
add,next year,add,next year,IS_INCLUDED
has,next year,have,next year,BEFORE
growth,1989,growth,1989,IS_INCLUDED
increased,the next two years or so,increase,the next two year or so,IS_INCLUDED
get,this year,get,this year,IS_INCLUDED
closed,Friday,close,friday,IS_INCLUDED
says,O,say,O,BEFORE
begin,O,begin,O,AFTER
begin,soon,begin,soon,IS_INCLUDED
anxious,O,anxious,O,INCLUDES
say,O,say,O,INCLUDES
gained,this year,gain,this year,IS_INCLUDED
gained,O,gain,O,BEFORE
successful,O,successful,O,BEFORE
begin,1993,begin,1993,BEFORE
conditions,current,condition,current,IS_INCLUDED
said,O,say,O,BEFORE
suspending,now,suspend,now,IS_INCLUDED
quit,O,quit,O,BEFORE
cost,O,cost,O,BEFORE
work,now,work,now,IS_INCLUDED
turning,1993,turn,1993,IS_INCLUDED
believed,current,believe,current,IS_INCLUDED
selling,soon,sell,soon,IS_INCLUDED
say,now,say,now,IS_INCLUDED
happy,right now,happy,right now,SIMULTANEOUS
went,recently,go,recently,IS_INCLUDED
construction,now,construction,now,AFTER
optimistic,Last Friday,optimistic,last friday,SIMULTANEOUS
in,Last Friday,in,last friday,IS_INCLUDED
priced,Friday,price,friday,IS_INCLUDED
Rated,Friday,rate,friday,IS_INCLUDED
priced,Friday,price,friday,IS_INCLUDED
due,1999,due,1999,BEGUN_BY
priced,Friday,price,friday,IS_INCLUDED
due,Nov. 1 COMMA 2009,due,nov. 1 COMMA 2009,ENDED_BY
due,Friday,due,friday,IS_INCLUDED
Rated,Friday,rate,friday,IS_INCLUDED
priced,Friday,price,friday,IS_INCLUDED
due,Oct. 15 COMMA 1999,due,oct. 15 COMMA 1999,ENDED_BY
due,Friday,due,friday,IS_INCLUDED
compiled,O,compile,O,BEFORE
pricings,Friday,pricings,friday,IS_INCLUDED
offerings,Friday,offering,friday,IS_INCLUDED
made,the next 12 to 18 months,make,the next 12 to 18 month,DURING
redeemable,the end of 1994,redeemable,the end of 1994,AFTER
renegotiated,Dec. 31 COMMA 1994,renegotiate,dec. 31 COMMA 1994,AFTER
carry,Dec. 31 COMMA 1994,carry,dec. 31 COMMA 1994,ENDED_BY
carry,O,carry,O,AFTER
used,O,use,O,AFTER
completed,around Nov. 1,complete,around nov. 1,IS_INCLUDED
said,O,say,O,BEFORE
has,currently,have,currently,IS_INCLUDED
due,Oct. 15 COMMA 1999,due,oct. 15 COMMA 1999,ENDED_BY
announced,O,announce,O,BEFORE
make,O,make,O,AFTER
said,O,say,O,BEFORE
agreed,now,agree,now,IS_INCLUDED
owns,now,own,now,IS_INCLUDED
agreed,O,agree,O,BEFORE
made,Earlier this year,make,earlier this year,IS_INCLUDED
liquidate,as soon as possible,liquidate,as soon as possible,IS_INCLUDED
said,O,say,O,BEFORE
launched,O,launch,O,BEFORE
discussions,O,discussion,O,BEFORE
for,O,for,O,IS_INCLUDED
trading,Friday,trading,friday,IS_INCLUDED
agreed,O,agree,O,BEFORE
recapitalization,1988,recapitalization,1988,IS_INCLUDED
save,next year,save,next year,IS_INCLUDED
reported,O,report,O,AFTER
recapitalization,1988,recapitalization,1988,IS_INCLUDED
said,O,say,O,BEFORE
expected,O,expect,O,AFTER
loss,fiscal 1989,loss,fiscal 1989,IS_INCLUDED
payments,the next two years,payment,the next two year,DURING
earned,the year-ago third quarter,earn,the year-ago 3 quarter,IS_INCLUDED
gain,the quarter,gain,the quarter,IS_INCLUDED
charge,the third quarter,charge,the 3 quarter,IS_INCLUDED
said,O,say,O,BEFORE
sales,fiscal 1989,sale,fiscal 1989,IS_INCLUDED
said,O,say,O,BEFORE
loss,fourth-quarter,loss,fourth-quarter,IS_INCLUDED
have,currently,have,currently,IS_INCLUDED
holds,currently,hold,currently,IS_INCLUDED
intends,O,intend,O,INCLUDES
said,O,say,O,BEFORE
opened,earlier this year,open,earlier this year,IS_INCLUDED
reported,fourth-quarter,report,fourth-quarter,IS_INCLUDED
say,O,say,O,BEFORE
cutting,O,cut,O,INCLUDES
strengthened,O,strengthen,O,BEFORE
see,O,see,O,BEFORE
suspended,O,suspend,O,BEFORE
agreed,O,agree,O,BEFORE
confirmed,O,confirm,O,BEFORE
expected,O,expect,O,INCLUDES
agreed,O,agree,O,BEFORE
wonder,O,wonder,O,INCLUDES
turnaround,O,turnaround,O,AFTER
loss,the third quarter,loss,the 3 quarter,IAFTER
posted,O,post,O,BEFORE
plead,O,plead,O,AFTER
sweetened,O,sweeten,O,BEFORE
investigation,the past year,investigation,the past year,DURING
plead,this week,plead,this week,IS_INCLUDED
demand,future,demand,future,IDENTITY
raise,O,raise,O,INCLUDES
buying,this fall,buy,this fall,SIMULTANEOUS
growth,third-quarter,growth,third-quarter,SIMULTANEOUS
raises,O,raise,O,INCLUDES
rose,September,rise,september,SIMULTANEOUS
organizing,O,organize,O,INCLUDES
expected,O,expect,O,INCLUDES
trading,O,trading,O,BEFORE
suspending,O,suspend,O,BEFORE
joined,O,join,O,BEFORE
expected,O,expect,O,INCLUDES
curbed,O,curb,O,INCLUDES
led,O,lead,O,IS_INCLUDED
fueled,third-quarter,fuel,third-quarter,IS_INCLUDED
say,O,say,O,IS_INCLUDED
charges,O,charge,O,IS_INCLUDED
resolve,O,resolve,O,AFTER
work,this week,work,this week,IS_INCLUDED
buy,18 months,buy,18 month,DURING_INV
agreement,Aug. 10 COMMA 1988,agreement,aug. 10 COMMA 1988,SIMULTANEOUS
said,O,say,O,BEFORE
maintain,O,maintain,O,AFTER
develop,O,develop,O,AFTER
bought,Oct. 20,buy,oct. 20,BEFORE
bought,Aug. 26,buy,aug. 26,AFTER
bought,O,buy,O,BEFORE
bought,O,buy,O,BEFORE
According,O,accord,O,IS_INCLUDED
said,O,say,O,BEFORE
reported,O,report,O,BEFORE
controls,O,control,O,DURING
seeking,O,seek,O,INCLUDES
went,this month,go,this month,SIMULTANEOUS
said,O,say,O,BEFORE
had,the year,have,the year,DURING
available,late yesterday,available,late yesterday,DURING
has,O,have,O,SIMULTANEOUS
said,O,say,O,BEFORE
completed,Earlier this month,complete,earlier this month,INCLUDES
set,this year,set,this year,IS_INCLUDED
set,O,set,O,BEFORE
had,Sept. 30,have,sept. 30,IS_INCLUDED
said,O,say,O,BEFORE
acquisition,Earlier this month,acquisition,earlier this month,IS_INCLUDED
loss,second quarter,loss,2 quarter,DURING
loss,the comparable year-ago quarter,loss,the comparable year-ago quarter,DURING
changed,December,change,december,IS_INCLUDED
loss,Oct. 31,loss,oct. 31,ENDED_BY
expects,mid-November,expect,mid-november,BEFORE
release,mid-November,release,mid-november,IS_INCLUDED
loss,O,loss,O,BEFORE
said,O,say,O,BEFORE
income,the third quarter,income,the 3 quarter,DURING
said,O,say,O,BEFORE
write-down,that quarter,write-down,that quarter,IS_INCLUDED
buy,O,buy,O,AFTER
tendered,today,tender,today,BEGUN_BY
tendered,Nov. 17,tender,nov. 17,ENDED_BY
has,O,have,O,INCLUDES
cleared,O,clear,O,BEFORE
approval,O,approval,O,BEFORE
buy,Jan. 1 COMMA 1990,buy,jan. 1 COMMA 1990,AFTER
said,O,say,O,BEFORE
suspended,O,suspend,O,BEFORE
continue,Nov. 1,continue,nov. 1,AFTER
agreement,June,agreement,june,IS_INCLUDED
announced,Aug. 21,announce,aug. 21,IS_INCLUDED
announced,O,announce,O,BEFORE
trying,O,try,O,INCLUDES
loss,the third quarter,loss,the 3 quarter,DURING
expects,O,expect,O,INCLUDES
said,O,say,O,BEFORE
lunch,Tuesday,lunch,tuesday,IS_INCLUDED
visit,O,visit,O,BEFORE
paid,This week,pay,this week,INCLUDES
takeover,1988,takeover,1988,IS_INCLUDED
relinquished,O,relinquish,O,BEFORE
difficulties,current,difficulty,current,IS_INCLUDED
keen,O,keen,O,INCLUDES
willing,O,willing,O,INCLUDES
selling,1984,sell,1984,IS_INCLUDED
doing,the next 14 months,do,the next 14 month,IS_INCLUDED
expires,Dec. 31 COMMA 1990,expire,dec. 31 COMMA 1990,IS_INCLUDED
conference,O,conference,O,BEFORE
conference,yesterday,conference,yesterday,IS_INCLUDED
gained,Tuesday,gain,tuesday,BEGUN_BY
trading,yesterday,trading,yesterday,IS_INCLUDED
pushed,O,push,O,BEFORE
declaration,Tuesday,declaration,tuesday,IS_INCLUDED
said,O,say,O,BEFORE
own,yet,own,yet,IS_INCLUDED
sought,last week,seek,last week,IS_INCLUDED
wants,O,want,O,INCLUDES
according,O,accord,O,IS_INCLUDED
completing,O,complete,O,IS_INCLUDED
war,Tuesday,war,tuesday,AFTER
specify,O,specify,O,BEFORE
want,O,want,O,IS_INCLUDED
said,O,say,O,BEFORE
give,O,give,O,AFTER
British-owned,O,british-owned,O,IS_INCLUDED
receptive,O,receptive,O,AFTER
agreed,O,agree,O,BEFORE
wait,at least 30 days,wait,at little 30 day,DURING
cleared,yesterday,clear,yesterday,IS_INCLUDED
agreed,August 1988,agree,august 1988,IS_INCLUDED
receive,O,receive,O,AFTER
set,O,set,O,INCLUDES
approved,last April,approve,last april,IS_INCLUDED
said,O,say,O,BEFORE
cleared,O,clear,O,BEFORE
trading,yesterday,trading,yesterday,IS_INCLUDED
trading,O,trading,O,BEFORE
authorized,O,authorize,O,BEFORE
said,O,say,O,BEFORE
announced,earlier this month,announce,earlier this month,IS_INCLUDED
announced,O,announce,O,BEFORE
buy-out,last June,buyout,last june,IS_INCLUDED
rose,O,rise,O,BEFORE
fell,the third quarter,fall,the 3 quarter,DURING_INV
said,O,say,O,BEFORE
rose,the year-earlier period,rise,the year-earlier period,IS_INCLUDED
flow,1990 and beyond,flow,1990 and beyond,SIMULTANEOUS
trading,yesterday,trading,yesterday,IS_INCLUDED
said,O,say,O,BEFORE
squeezed,1989,squeeze,1989,IS_INCLUDED
squeezed,O,squeeze,O,BEFORE
said,O,say,O,BEFORE
declared,O,declare,O,BEFORE
squeeze,week,squeeze,week,BEGINS
selling,recent weeks and months,sell,recent week and month,IS_INCLUDED
remain,now,remain,now,SIMULTANEOUS
rose,O,rise,O,BEFORE
fallen,Oct. 19,fall,oct. 19,ENDS
fallen,this year,fall,this year,IS_INCLUDED
had,Oct. 19,have,oct. 19,ENDS
broken,this year,break,this year,IS_INCLUDED
game,The last two months,game,the last two month,DURING
change,August,change,august,ENDS
change,this year,change,this year,IS_INCLUDED
yanked,the past two months,yank,the past two month,IS_INCLUDED
holds,O,hold,O,INCLUDES
holds,now,hold,now,SIMULTANEOUS
seeped,Friday Oct. 13,seep,friday oct. 13,IS_INCLUDED
seen,early September,see,early september,BEGINS
sales,every month,sale,every month,IS_INCLUDED
sales,this month,sale,this month,ENDED_BY
squeeze,last month,squeeze,last month,IS_INCLUDED
streamed,last,stream,last,IS_INCLUDED
outflow,O,outflow,O,BEFORE
outflow,the past two months,outflow,the past two month,IS_INCLUDED
boom,recent years,boom,recent year,IS_INCLUDED
helped,O,help,O,BEFORE
impact,O,impact,O,AFTER
lost,O,lose,O,BEFORE
weakened,O,weaken,O,BEFORE
spell,O,spell,O,AFTER
pay,the weeks ahead,pay,the week ahead,IS_INCLUDED
declines,recent,decline,recent,IS_INCLUDED
outflows,O,outflow,O,BEFORE
outflows,the past two months,outflow,the past two month,IS_INCLUDED
Interviews,O,interview,O,BEFORE
lost,O,lose,O,BEFORE
lost,the past two months,lose,the past two month,IS_INCLUDED
flowed,O,flow,O,BEFORE
flowed,Last week,flow,last week,IS_INCLUDED
pouring,O,pour,O,INCLUDES
according,O,accord,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
says,O,say,O,IS_INCLUDED
say,O,say,O,IS_INCLUDED
According,O,accord,O,BEFORE
emphasized,O,emphasize,O,BEFORE
said,O,say,O,BEFORE
sale,1987,sale,1987,ENDED_BY
sale,1985,sale,1985,BEGUN_BY
engaging,O,engage,O,BEFORE
